chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr14	50939802	50940327	macs3_results/Chimp_Judith_peak_5638b	42	.	2.02789	4.25044	1.73928	1774	50940689	Weak	Low
chr14	52006664	52007620	macs3_results/Chimp_Judith_peak_5652a	36	.	2.02198	3.67928	1.35047	506	52006917	Weak	Low
chr14	52006664	52007620	macs3_results/Chimp_Judith_peak_5652b	29	.	1.8535	2.92913	0.929844	911	52007119.5	Weak	Low
chr14	53431717	53432634	macs3_results/Chimp_Judith_peak_5674	27	.	1.67512	2.70427	0.820951	696	53432065	Weak	Low
chr14	53431717	53432634	macs3_results/Chimp_Judith_peak_5674	27	.	1.67512	2.70427	0.820951	696	53432065	Weak	Low
chr14	53993243	53993863	macs3_results/Chimp_Judith_peak_5676	47	.	2.00849	4.70314	2.01619	485	53993485.5	Weak	Low
chr14	53993627	53993863	macs3_results/Chimp_Judith_peak_5676	47	.	2.00849	4.70314	2.01619	485	53993869.5	Weak	Low
chr14	55589891	55590692	macs3_results/Chimp_Judith_peak_5681	70	.	2.6655	7.0124	3.50578	667	55590224.5	Weak	Low
chr14	56233268	56234029	macs3_results/Chimp_Judith_peak_5684	48	.	2.27352	4.80412	2.01619	493	56233514.5	Weak	Low
chr14	57127953	57128358	macs3_results/Chimp_Judith_peak_5688	20	.	1.64634	2.0261	0.438796	546	57128226	Weak	Low
chr14	57128654	57129098	macs3_results/Chimp_Judith_peak_5689	26	.	1.80313	2.62325	0.751142	535	57128921.5	Weak	Low
chr14	57256441	57257441	macs3_results/Chimp_Judith_peak_5691	269	.	4.42661	26.9594	22.4702	827	57256854.5	Strong	Low
chr14	57534941	57535850	macs3_results/Chimp_Judith_peak_5696	32	.	1.95993	3.28804	1.1188	510	57535196	Weak	Low
chr14	58423895	58424201	macs3_results/Chimp_Judith_peak_5699	48	.	2.26187	4.87786	2.08094	780	58424285	Weak	Low
chr14	59173479	59174990	macs3_results/Chimp_Judith_peak_5707	48	.	2.26187	4.87786	2.08094	1100	59174029	Weak	Low
chr14	59173479	59174990	macs3_results/Chimp_Judith_peak_5707	48	.	2.26187	4.87786	2.08094	1100	59174029	Weak	Low
chr14	59299045	59299607	macs3_results/Chimp_Judith_peak_5708	32	.	1.84353	3.2551	1.1188	478	59299284	Weak	Low
chr14	59305372	59306455	macs3_results/Chimp_Judith_peak_5709	37	.	1.96852	3.74424	1.40945	550	59305647	Weak	Low
chr14	59305372	59306455	macs3_results/Chimp_Judith_peak_5709	37	.	1.96852	3.74424	1.40945	550	59305647	Weak	Low
chr14	59318766	59319136	macs3_results/Chimp_Judith_peak_5710	39	.	2.05428	3.98384	1.54274	499	59319015.5	Weak	Low
chr14	59318766	59319136	macs3_results/Chimp_Judith_peak_5710	39	.	2.05428	3.98384	1.54274	499	59319015.5	Weak	Low
chr14	59332537	59333303	macs3_results/Chimp_Judith_peak_5711	74	.	2.62499	7.46628	3.86885	511	59332792.5	Weak	Low
chr14	59434905	59435648	macs3_results/Chimp_Judith_peak_5715	48	.	2.27352	4.80412	2.01619	866	59435338	Weak	Low
chr14	59521033	59522150	macs3_results/Chimp_Judith_peak_5718	52	.	2.35191	5.21929	2.27892	772	59521419	Weak	Low
chr14	59889346	59891024	macs3_results/Chimp_Judith_peak_5725a	26	.	1.74199	2.61387	0.751142	1303	59889997.5	Weak	Low
chr14	59889346	59891024	macs3_results/Chimp_Judith_peak_5725b	70	.	2.6655	7.0124	3.50578	2302	59890497	Weak	Low
chr14	59919665	59920243	macs3_results/Chimp_Judith_peak_5726	30	.	1.89129	3.05671	1.02319	521	59919925.5	Weak	Low
chr14	59976533	59977490	macs3_results/Chimp_Judith_peak_5727	69	.	2.56647	6.90833	3.48519	787	59976926.5	Weak	Low
chr14	60625820	60626486	macs3_results/Chimp_Judith_peak_5732	48	.	2.27352	4.80412	2.01619	503	60626071.5	Weak	Low
chr14	62777390	62778453	macs3_results/Chimp_Judith_peak_5745	36	.	2.03833	3.64447	1.3244	587	62777683.5	Weak	Low
chr14	64462614	64463008	macs3_results/Chimp_Judith_peak_5756	60	.	2.21422	6.0316	2.85411	791	64463009.5	Weak	Low
chr14	64519945	64520959	macs3_results/Chimp_Judith_peak_5759	64	.	2.46389	6.46607	3.17003	733	64520311.5	Weak	Low
chr14	64526428	64526838	macs3_results/Chimp_Judith_peak_5760	45	.	1.90586	4.51224	1.86613	660	64526758	Weak	Low
chr14	64553598	64553980	macs3_results/Chimp_Judith_peak_5762	37	.	1.8221	3.72351	1.3903	501	64553848.5	Weak	Low
chr14	64612829	64613634	macs3_results/Chimp_Judith_peak_5765	31	.	1.80532	3.17292	1.1188	554	64613106	Weak	Low
chr14	64613764	64614011	macs3_results/Chimp_Judith_peak_5766	96	.	3.04678	9.676	5.71308	894	64614211	Weak	Low
chr14	64614146	64615146	macs3_results/Chimp_Judith_peak_5766	96	.	3.04678	9.676	5.71308	894	64614593	Weak	Low
chr14	64644627	64645054	macs3_results/Chimp_Judith_peak_5767a	112	.	3.17756	11.2798	7.19515	914	64645084	Strong	Low
chr14	64644627	64645054	macs3_results/Chimp_Judith_peak_5767b	111	.	3.07495	11.1855	7.10373	2490	64645872	Strong	Low
chr14	64661896	64662438	macs3_results/Chimp_Judith_peak_5769a	54	.	2.20669	5.44174	2.47061	492	64662142	Weak	Low
chr14	64661896	64662438	macs3_results/Chimp_Judith_peak_5769a	54	.	2.20669	5.44174	2.47061	492	64662142	Weak	Low
chr14	64661896	64662438	macs3_results/Chimp_Judith_peak_5769b	28	.	1.69949	2.86026	0.929844	1301	64662546.5	Weak	Low
chr14	64661896	64662438	macs3_results/Chimp_Judith_peak_5769b	28	.	1.69949	2.86026	0.929844	1301	64662546.5	Weak	Low
chr14	64763373	64763913	macs3_results/Chimp_Judith_peak_5772	42	.	2.06456	4.21397	1.70673	606	64763676	Weak	Low
chr14	65605612	65606867	macs3_results/Chimp_Judith_peak_5777	24	.	1.61073	2.44165	0.695986	658	65605941	Weak	Low
chr14	65605612	65606867	macs3_results/Chimp_Judith_peak_5777	24	.	1.61073	2.44165	0.695986	658	65605941	Weak	Low
chr14	65729625	65730625	macs3_results/Chimp_Judith_peak_5783	45	.	2.20891	4.56424	1.90628	777	65730013.5	Weak	Low
chr14	65982485	65983885	macs3_results/Chimp_Judith_peak_5788	60	.	2.42389	6.02472	2.85411	794	65982882	Weak	Low
chr14	66298199	66299125	macs3_results/Chimp_Judith_peak_5797	27	.	1.75614	2.72569	0.838874	464	66298431	Weak	Low
chr14	67095512	67095978	macs3_results/Chimp_Judith_peak_5802	58	.	2.16442	5.88168	2.75967	821	67095922.5	Weak	Low
chr14	67257932	67258985	macs3_results/Chimp_Judith_peak_5804	32	.	1.95096	3.25786	1.1188	555	67258209.5	Weak	Low
chr14	67351656	67352345	macs3_results/Chimp_Judith_peak_5805	39	.	2.0283	3.97739	1.54274	868	67352090	Weak	Low
chr14	68830799	68832348	macs3_results/Chimp_Judith_peak_5809	49	.	1.94955	4.99117	2.17567	761	68831179.5	Weak	Low
chr14	69534721	69535570	macs3_results/Chimp_Judith_peak_5812	34	.	1.89587	3.46009	1.26134	468	69534955	Weak	Low
chr14	69534721	69535570	macs3_results/Chimp_Judith_peak_5812	34	.	1.89587	3.46009	1.26134	468	69534955	Weak	Low
chr14	70160346	70160747	macs3_results/Chimp_Judith_peak_5814	53	.	2.29383	5.35987	2.40299	574	70160633	Weak	Low
chr14	70310984	70311243	macs3_results/Chimp_Judith_peak_5820	55	.	2.38041	5.58518	2.55795	680	70311324	Weak	Low
chr14	70537639	70537806	macs3_results/Chimp_Judith_peak_5821	45	.	1.9689	4.5945	1.9327	454	70537866	Weak	Low
chr14	70680242	70681312	macs3_results/Chimp_Judith_peak_5824	67	.	2.41145	6.76601	3.36364	1001	70680742.5	Weak	Low
chr14	70705408	70707026	macs3_results/Chimp_Judith_peak_5825	66	.	2.06993	6.6176	3.23385	839	70705827.5	Weak	Low
chr14	70705408	70707026	macs3_results/Chimp_Judith_peak_5825	66	.	2.06993	6.6176	3.23385	839	70705827.5	Weak	Low
chr14	70707083	70708502	macs3_results/Chimp_Judith_peak_5825	66	.	2.06993	6.6176	3.23385	839	70707502.5	Weak	Low
chr14	70812405	70813483	macs3_results/Chimp_Judith_peak_5828	49	.	2.23869	4.90377	2.10325	521	70812665.5	Weak	Low
chr14	72538969	72540296	macs3_results/Chimp_Judith_peak_5840	79	.	2.8223	7.98345	4.25539	655	72539296.5	Weak	Low
chr14	79525459	79526065	macs3_results/Chimp_Judith_peak_5850	65	.	2.58711	6.54499	3.17003	525	79525721.5	Weak	Low
chr14	80054509	80055511	macs3_results/Chimp_Judith_peak_5857	26	.	1.8012	2.61713	0.751142	1203	80055110.5	Weak	Low
chr14	80191485	80192495	macs3_results/Chimp_Judith_peak_5859	26	.	1.80313	2.62325	0.751142	490	80191730	Weak	Low
chr14	80200678	80201754	macs3_results/Chimp_Judith_peak_5860	31	.	1.86512	3.11717	1.07015	524	80200940	Weak	Low
chr14	80228400	80229064	macs3_results/Chimp_Judith_peak_5862	36	.	2.03833	3.64447	1.3244	810	80228805	Weak	Low
chr14	80422126	80422672	macs3_results/Chimp_Judith_peak_5866	56	.	2.43031	5.64808	2.55795	458	80422355	Weak	Low
chr14	83346400	83347246	macs3_results/Chimp_Judith_peak_5893	20	.	1.64634	2.0261	0.438796	465	83346632.5	Weak	Low
chr14	84078070	84078933	macs3_results/Chimp_Judith_peak_5897	26	.	1.80313	2.62325	0.751142	487	84078313.5	Weak	Low
chr14	85960092	85960206	macs3_results/Chimp_Judith_peak_5902	32	.	1.95993	3.28804	1.1188	497	85960340.5	Weak	Low
chr14	86699152	86700162	macs3_results/Chimp_Judith_peak_5909	44	.	2.19512	4.40297	1.77013	1068	86699686	Weak	Low
chr14	87469950	87471016	macs3_results/Chimp_Judith_peak_5912	44	.	1.93265	4.49401	1.84926	497	87470198.5	Weak	Low
chr14	88662220	88662506	macs3_results/Chimp_Judith_peak_5919	31	.	1.91077	3.12243	1.07465	471	88662455.5	Weak	Low
chr14	89093373	89093818	macs3_results/Chimp_Judith_peak_5921	90	.	2.97909	9.00078	5.1113	699	89093722.5	Weak	Low
chr14	89538996	89540043	macs3_results/Chimp_Judith_peak_5927	83	.	2.86732	8.34691	4.58577	468	89539230	Weak	Low
chr14	91323499	91324703	macs3_results/Chimp_Judith_peak_5934	60	.	2.50871	6.0901	2.85411	575	91323786.5	Weak	Low
chr14	91376670	91377060	macs3_results/Chimp_Judith_peak_5936	40	.	2.11672	4.01628	1.54274	496	91376918	Weak	Low
chr14	93087959	93087995	macs3_results/Chimp_Judith_peak_5945	48	.	2.27352	4.80412	2.01619	958	93088438	Weak	Low
chr14	93101670	93102810	macs3_results/Chimp_Judith_peak_5947	44	.	2.19512	4.40297	1.77013	1046	93102193	Weak	Low
chr14	93131146	93132773	macs3_results/Chimp_Judith_peak_5948	72	.	2.53664	7.21584	3.68601	860	93131576	Weak	Low
chr14	93798639	93799666	macs3_results/Chimp_Judith_peak_5950	60	.	2.50602	6.07961	2.85411	580	93798929	Weak	Low
chr14	93840597	93841095	macs3_results/Chimp_Judith_peak_5952	60	.	2.50871	6.0901	2.85411	814	93841004	Weak	Low
chr14	94739613	94740239	macs3_results/Chimp_Judith_peak_5955	33	.	1.82624	3.39643	1.21254	480	94739853	Weak	Low
chr14	96514955	96515666	macs3_results/Chimp_Judith_peak_5960	36	.	2.03833	3.64447	1.3244	627	96515268.5	Weak	Low
chr15	20960328	20960899	macs3_results/Chimp_Judith_peak_5981	60	.	2.50871	6.0901	2.85411	658	20960657	Weak	Low
chr15	22796772	22797990	macs3_results/Chimp_Judith_peak_5984a	29	.	1.88153	2.94746	0.929844	749	22797146.5	Weak	Low
chr15	22796772	22797990	macs3_results/Chimp_Judith_peak_5984b	32	.	1.95993	3.28804	1.1188	1422	22797483	Weak	Low
chr15	25947065	25949080	macs3_results/Chimp_Judith_peak_5989	100	.	3.04294	10.0496	6.05685	998	25947564	Weak	Low
chr15	25947065	25949080	macs3_results/Chimp_Judith_peak_5989	100	.	3.04294	10.0496	6.05685	998	25947564	Weak	Low
chr15	25947065	25949080	macs3_results/Chimp_Judith_peak_5989	100	.	3.04294	10.0496	6.05685	998	25947564	Weak	Low
chr15	25949165	25951107	macs3_results/Chimp_Judith_peak_5990	81	.	2.77117	8.10971	4.37231	712	25949521	Weak	Low
chr15	25949165	25951107	macs3_results/Chimp_Judith_peak_5990	81	.	2.77117	8.10971	4.37231	712	25949521	Weak	Low
chr15	25949165	25951107	macs3_results/Chimp_Judith_peak_5990	81	.	2.77117	8.10971	4.37231	712	25949521	Weak	Low
chr15	25954281	25955021	macs3_results/Chimp_Judith_peak_5991	26	.	1.80313	2.62325	0.751142	474	25954518	Weak	Low
chr15	25954281	25955021	macs3_results/Chimp_Judith_peak_5991	26	.	1.80313	2.62325	0.751142	474	25954518	Weak	Low
chr15	25954281	25955021	macs3_results/Chimp_Judith_peak_5991	26	.	1.80313	2.62325	0.751142	474	25954518	Weak	Low
chr15	25962410	25963678	macs3_results/Chimp_Judith_peak_5992	40	.	2.11672	4.01628	1.54274	521	25962670.5	Weak	Low
chr15	25962410	25963678	macs3_results/Chimp_Judith_peak_5992	40	.	2.11672	4.01628	1.54274	521	25962670.5	Weak	Low
chr15	25969185	25971425	macs3_results/Chimp_Judith_peak_5993a	23	.	1.72474	2.31594	0.589454	478	25969424	Weak	Low
chr15	25969185	25971425	macs3_results/Chimp_Judith_peak_5993a	23	.	1.72474	2.31594	0.589454	478	25969424	Weak	Low
chr15	25969185	25971425	macs3_results/Chimp_Judith_peak_5993a	23	.	1.72474	2.31594	0.589454	478	25969424	Weak	Low
chr15	25969185	25971425	macs3_results/Chimp_Judith_peak_5993b	36	.	2.03833	3.64447	1.3244	1617	25969993.5	Weak	Low
chr15	25969185	25971425	macs3_results/Chimp_Judith_peak_5993b	36	.	2.03833	3.64447	1.3244	1617	25969993.5	Weak	Low
chr15	25969185	25971425	macs3_results/Chimp_Judith_peak_5993b	36	.	2.03833	3.64447	1.3244	1617	25969993.5	Weak	Low
chr15	25973964	25974670	macs3_results/Chimp_Judith_peak_5994	67	.	2.58976	6.70635	3.30743	774	25974351	Weak	Low
chr15	25972994	25973675	macs3_results/Chimp_Judith_peak_5994	67	.	2.58976	6.70635	3.30743	774	25973381	Weak	Low
chr15	25972994	25973675	macs3_results/Chimp_Judith_peak_5994	67	.	2.58976	6.70635	3.30743	774	25973381	Weak	Low
chr15	25972994	25973675	macs3_results/Chimp_Judith_peak_5994	67	.	2.58976	6.70635	3.30743	774	25973381	Weak	Low
chr15	25974809	25975740	macs3_results/Chimp_Judith_peak_5995	51	.	2.28131	5.18955	2.27892	537	25975077.5	Weak	Low
chr15	26048661	26050217	macs3_results/Chimp_Judith_peak_5996	65	.	2.58711	6.54499	3.17003	917	26049119.5	Weak	Low
chr15	26048661	26050217	macs3_results/Chimp_Judith_peak_5996	65	.	2.58711	6.54499	3.17003	917	26049119.5	Weak	Low
chr15	26062368	26066087	macs3_results/Chimp_Judith_peak_5997	90	.	2.97909	9.00078	5.1113	2076	26063406	Weak	Low
chr15	26062368	26066087	macs3_results/Chimp_Judith_peak_5997	90	.	2.97909	9.00078	5.1113	2076	26063406	Weak	Low
chr15	26062368	26066087	macs3_results/Chimp_Judith_peak_5997	90	.	2.97909	9.00078	5.1113	2076	26063406	Weak	Low
chr15	26062368	26066087	macs3_results/Chimp_Judith_peak_5997	90	.	2.97909	9.00078	5.1113	2076	26063406	Weak	Low
chr15	26062368	26066087	macs3_results/Chimp_Judith_peak_5997	90	.	2.97909	9.00078	5.1113	2076	26063406	Weak	Low
chr15	26066638	26068160	macs3_results/Chimp_Judith_peak_5998	48	.	2.27352	4.80412	2.01619	767	26067021.5	Weak	Low
chr15	26066638	26068160	macs3_results/Chimp_Judith_peak_5998	48	.	2.27352	4.80412	2.01619	767	26067021.5	Weak	Low
chr15	26066638	26068160	macs3_results/Chimp_Judith_peak_5998	48	.	2.27352	4.80412	2.01619	767	26067021.5	Weak	Low
chr15	26066638	26068160	macs3_results/Chimp_Judith_peak_5998	48	.	2.27352	4.80412	2.01619	767	26067021.5	Weak	Low
chr15	26066638	26068160	macs3_results/Chimp_Judith_peak_5998	48	.	2.27352	4.80412	2.01619	767	26067021.5	Weak	Low
chr15	26066638	26067227	macs3_results/Chimp_Judith_peak_5998	48	.	2.27352	4.80412	2.01619	767	26067021.5	Weak	Low
chr15	26070973	26072643	macs3_results/Chimp_Judith_peak_5999	40	.	2.11672	4.01628	1.54274	900	26071423	Weak	Low
chr15	26074905	26075231	macs3_results/Chimp_Judith_peak_6000	48	.	2.27352	4.80412	2.01619	464	26075137	Weak	Low
chr15	26075340	26076340	macs3_results/Chimp_Judith_peak_6001	26	.	1.80313	2.62325	0.751142	483	26075581.5	Weak	Low
chr15	26083960	26085140	macs3_results/Chimp_Judith_peak_6002	44	.	2.19512	4.40297	1.77013	604	26084262	Weak	Low
chr15	26083960	26085140	macs3_results/Chimp_Judith_peak_6002	44	.	2.19512	4.40297	1.77013	604	26084262	Weak	Low
chr15	26086019	26088101	macs3_results/Chimp_Judith_peak_6003	48	.	2.27352	4.80412	2.01619	677	26086357.5	Weak	Low
chr15	26086019	26088101	macs3_results/Chimp_Judith_peak_6003	48	.	2.27352	4.80412	2.01619	677	26086357.5	Weak	Low
chr15	26112172	26113751	macs3_results/Chimp_Judith_peak_6004	28	.	1.79605	2.80208	0.900767	733	26112538.5	Weak	Low
chr15	26112172	26113751	macs3_results/Chimp_Judith_peak_6004	28	.	1.79605	2.80208	0.900767	733	26112538.5	Weak	Low
chr15	26112172	26113751	macs3_results/Chimp_Judith_peak_6004	28	.	1.79605	2.80208	0.900767	733	26112538.5	Weak	Low
chr15	26112172	26113751	macs3_results/Chimp_Judith_peak_6004	28	.	1.79605	2.80208	0.900767	733	26112538.5	Weak	Low
chr15	26115291	26116291	macs3_results/Chimp_Judith_peak_6005	29	.	1.88153	2.94746	0.929844	582	26115582	Weak	Low
chr15	26115291	26116291	macs3_results/Chimp_Judith_peak_6005	29	.	1.88153	2.94746	0.929844	582	26115582	Weak	Low
chr15	26115291	26116291	macs3_results/Chimp_Judith_peak_6005	29	.	1.88153	2.94746	0.929844	582	26115582	Weak	Low
chr15	26115291	26116291	macs3_results/Chimp_Judith_peak_6005	29	.	1.88153	2.94746	0.929844	582	26115582	Weak	Low
chr15	26116650	26117650	macs3_results/Chimp_Judith_peak_6006	41	.	2.13274	4.17622	1.6721	912	26117106	Weak	Low
chr15	26116650	26117650	macs3_results/Chimp_Judith_peak_6006	41	.	2.13274	4.17622	1.6721	912	26117106	Weak	Low
chr15	26116650	26117650	macs3_results/Chimp_Judith_peak_6006	41	.	2.13274	4.17622	1.6721	912	26117106	Weak	Low
chr15	26116650	26117650	macs3_results/Chimp_Judith_peak_6006	41	.	2.13274	4.17622	1.6721	912	26117106	Weak	Low
chr15	28489163	28489589	macs3_results/Chimp_Judith_peak_6009	69	.	2.45805	6.98859	3.50578	663	28489494.5	Weak	Low
chr15	28489812	28490365	macs3_results/Chimp_Judith_peak_6009	69	.	2.45805	6.98859	3.50578	663	28490143.5	Weak	Low
chr15	28499900	28500952	macs3_results/Chimp_Judith_peak_6010	34	.	1.96256	3.4668	1.26742	540	28500170	Weak	Low
chr15	28501016	28501022	macs3_results/Chimp_Judith_peak_6011	39	.	2.06218	3.91818	1.54274	494	28501263	Weak	Low
chr15	28501093	28502308	macs3_results/Chimp_Judith_peak_6011	39	.	2.06218	3.91818	1.54274	494	28501340	Weak	Low
chr15	28506040	28506921	macs3_results/Chimp_Judith_peak_6012	49	.	2.13898	4.9239	2.12165	490	28506285	Weak	Low
chr15	28506040	28506921	macs3_results/Chimp_Judith_peak_6012	49	.	2.13898	4.9239	2.12165	490	28506285	Weak	Low
chr15	29066592	29067598	macs3_results/Chimp_Judith_peak_6016	29	.	1.88153	2.94746	0.929844	920	29067052	Weak	Low
chr15	29066592	29067426	macs3_results/Chimp_Judith_peak_6016	29	.	1.88153	2.94746	0.929844	920	29067052	Weak	Low
chr15	29307082	29308021	macs3_results/Chimp_Judith_peak_6018	40	.	2.11672	4.01628	1.54274	762	29307463	Weak	Low
chr15	29310634	29311724	macs3_results/Chimp_Judith_peak_6019	44	.	2.19512	4.40297	1.77013	636	29310952	Weak	Low
chr15	29329604	29330241	macs3_results/Chimp_Judith_peak_6020	44	.	2.19512	4.40297	1.77013	622	29329915	Weak	Low
chr15	29329604	29330241	macs3_results/Chimp_Judith_peak_6020	44	.	2.19512	4.40297	1.77013	622	29329915	Weak	Low
chr15	29329002	29329041	macs3_results/Chimp_Judith_peak_6020	44	.	2.19512	4.40297	1.77013	622	29329313	Weak	Low
chr15	29331756	29333121	macs3_results/Chimp_Judith_peak_6021	32	.	1.95993	3.28804	1.1188	1180	29332346	Weak	Low
chr15	29331756	29333121	macs3_results/Chimp_Judith_peak_6021	32	.	1.95993	3.28804	1.1188	1180	29332346	Weak	Low
chr15	29886917	29887408	macs3_results/Chimp_Judith_peak_6024	23	.	1.72474	2.31594	0.589454	484	29887159	Weak	Low
chr15	32147106	32147239	macs3_results/Chimp_Judith_peak_6038	38	.	2.05657	3.80261	1.45272	522	32147367	Weak	Low
chr15	35323457	35323954	macs3_results/Chimp_Judith_peak_6063	42	.	2.15486	4.25679	1.74449	713	35323813.5	Weak	Low
chr15	35323457	35323954	macs3_results/Chimp_Judith_peak_6063	42	.	2.15486	4.25679	1.74449	713	35323813.5	Weak	Low
chr15	36637627	36639016	macs3_results/Chimp_Judith_peak_6070	58	.	2.44579	5.84356	2.72566	839	36638046.5	Weak	Low
chr15	41185424	41186404	macs3_results/Chimp_Judith_peak_6085	43	.	1.99226	4.36234	1.77013	1220	41186034	Weak	Low
chr15	41573196	41573225	macs3_results/Chimp_Judith_peak_6087	29	.	1.88153	2.94746	0.929844	754	41573573	Weak	Low
chr15	44287363	44288438	macs3_results/Chimp_Judith_peak_6105	32	.	1.95993	3.28804	1.1188	970	44287848	Weak	Low
chr15	45321318	45323015	macs3_results/Chimp_Judith_peak_6110	79	.	2.8223	7.98345	4.25539	987	45321811.5	Weak	Low
chr15	45726770	45727442	macs3_results/Chimp_Judith_peak_6111	35	.	1.98853	3.55976	1.3244	565	45727052.5	Weak	Low
chr15	45727703	45727854	macs3_results/Chimp_Judith_peak_6111	35	.	1.98853	3.55976	1.3244	565	45727985.5	Weak	Low
chr15	46438791	46439235	macs3_results/Chimp_Judith_peak_6119	52	.	2.35191	5.21929	2.27892	815	46439198.5	Weak	Low
chr15	46633445	46633986	macs3_results/Chimp_Judith_peak_6121	29	.	1.88153	2.94746	0.929844	573	46633731.5	Weak	Low
chr15	46641161	46641194	macs3_results/Chimp_Judith_peak_6122	33	.	1.91636	3.38097	1.19808	484	46641403	Weak	Low
chr15	47152950	47153087	macs3_results/Chimp_Judith_peak_6126	56	.	2.43031	5.64808	2.55795	723	47153311.5	Weak	Low
chr15	47515069	47515736	macs3_results/Chimp_Judith_peak_6128	36	.	2.03833	3.64447	1.3244	1001	47515569.5	Weak	Low
chr15	47849079	47850039	macs3_results/Chimp_Judith_peak_6132	40	.	2.11672	4.01628	1.54274	809	47849483.5	Weak	Low
chr15	48141436	48142486	macs3_results/Chimp_Judith_peak_6135	32	.	1.87599	3.23164	1.1188	547	48141709.5	Weak	Low
chr15	49249502	49251400	macs3_results/Chimp_Judith_peak_6142	74	.	2.30802	7.47489	3.86885	498	49249751	Weak	Low
chr15	49829048	49829986	macs3_results/Chimp_Judith_peak_6146	32	.	1.89452	3.22275	1.1188	479	49829287.5	Weak	Low
chr15	51880394	51880595	macs3_results/Chimp_Judith_peak_6152	52	.	2.35191	5.21929	2.27892	586	51880687	Weak	Low
chr15	52581135	52581652	macs3_results/Chimp_Judith_peak_6156	32	.	1.81143	3.26561	1.1188	508	52581389	Weak	Low
chr15	53292500	53293102	macs3_results/Chimp_Judith_peak_6158	32	.	1.95993	3.28804	1.1188	494	53292747	Weak	Low
chr15	53511665	53512131	macs3_results/Chimp_Judith_peak_6164	90	.	2.97909	9.00078	5.1113	618	53511974	Weak	Low
chr15	53523036	53524194	macs3_results/Chimp_Judith_peak_6166	65	.	2.4495	6.53968	3.17003	589	53523330.5	Weak	Low
chr15	53554227	53554723	macs3_results/Chimp_Judith_peak_6169	65	.	2.39	6.53333	3.17003	814	53554634	Weak	Low
chr15	53709943	53711217	macs3_results/Chimp_Judith_peak_6176	65	.	2.58711	6.54499	3.17003	699	53710292.5	Weak	Low
chr15	53726916	53727516	macs3_results/Chimp_Judith_peak_6178	41	.	2.07236	4.14863	1.65269	718	53727275	Weak	Low
