chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr10	19474058	19476118	macs3_results/GM18558_peak_960u	3148	.	17.4903	314.836	309.937	56744	19502430	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960u	3148	.	17.4903	314.836	309.937	56744	19510129	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960u	3148	.	17.4903	314.836	309.937	56744	19442150	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960u	3148	.	17.4903	314.836	309.937	56744	19442150	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960u	3148	.	17.4903	314.836	309.937	56744	19476109	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960u	3148	.	17.4903	314.836	309.937	56744	19506440	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960u	3148	.	17.4903	314.836	309.937	56744	19506440	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19434319.5	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19435641.5	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19445130.5	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19451540.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19455442.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19455442.5	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19463194.5	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19464086.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19468852.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19468852.5	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19472870.5	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19481989.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19486556.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19486556.5	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19490428.5	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19506965.5	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19496301.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19499586.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19499586.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19499586.5	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19503345.5	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19511044.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19443065.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19443065.5	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19477024.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19507355.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960v	3834	.	20.0393	383.448	378.276	58575	19507355.5	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19435807	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19437129	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19446618	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19453028	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19456930	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19456930	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19464682	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19465574	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19470340	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19470340	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19474358	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19483477	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19488044	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19488044	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19491916	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19508453	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19497789	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19501074	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19501074	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19501074	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19504833	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19512532	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19444553	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19444553	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19478512	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19508843	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960w	4154	.	21.2045	415.495	410.193	61550	19508843	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19436751.5	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19438073.5	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19447562.5	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19453972.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19457874.5	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19457874.5	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19465626.5	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19466518.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19471284.5	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19471284.5	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19475302.5	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19484421.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19488988.5	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19488988.5	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19492860.5	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19509397.5	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19498733.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19502018.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19502018.5	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19502018.5	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19505777.5	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19513476.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19445497.5	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19445497.5	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19479456.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19509787.5	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960x	3755	.	19.748	375.528	370.393	63439	19509787.5	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19438509	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19439831	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19449320	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19455730	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19459632	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19459632	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19467384	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19468276	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19473042	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19473042	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19477060	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19486179	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19490746	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19490746	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19494618	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19511155	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19500491	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19503776	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19503776	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19503776	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19507535	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19515234	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19447255	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19447255	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19481214	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19511545	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960y	2984	.	16.9076	298.497	293.656	66954	19511545	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19438934	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19440256	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19449745	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19456155	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19460057	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19460057	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19467809	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19468701	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19473467	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19473467	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19477485	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19486604	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19491171	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19491171	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19495043	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19511580	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19500916	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19504201	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19504201	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19504201	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19507960	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19515659	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19447680	Strong	High
chr10	19413778	19415304	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19447680	Strong	High
chr10	19447737	19448946	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19481639	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19511970	Strong	High
chr10	19478068	19481068	macs3_results/GM18558_peak_960z	2754	.	13.5928	275.493	270.73	67804	19511970	Strong	High
chr10	19405032	19406200	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19439808	Strong	High
chr10	19406354	19407579	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19441130	Strong	High
chr10	19415843	19417383	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19450619	Strong	High
chr10	19422253	19423833	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19457029	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19460931	Strong	High
chr10	19426155	19428711	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19460931	Strong	High
chr10	19433907	19434907	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19468683	Strong	High
chr10	19434799	19436048	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19469575	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19474341	Strong	High
chr10	19439565	19442359	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19474341	Strong	High
chr10	19443583	19444964	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19478359	Strong	High
chr10	19452702	19454186	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19487478	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19492045	Strong	High
chr10	19457269	19460045	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19492045	Strong	High
chr10	19461141	19462562	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19495917	Strong	High
chr10	19477678	19478699	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19512454	Strong	High
chr10	19467014	19468735	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19501790	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19505075	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19505075	Strong	High
chr10	19470299	19473319	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19505075	Strong	High
chr10	19474058	19476118	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19508834	Strong	High
chr10	19481757	19483276	macs3_results/GM18558_peak_960ba	4235	.	21.4595	423.596	418.273	69552	19516533	Strong	High
