Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
WDR72	WDR72	chr15	-	50203743	50451756	0.0	0.0	0.0
RSL24D1	RSL24D1	chr15	-	51965791	51981546	129.669037	351.367828	582.119934
POLR2M	POLR2M	chr15	+	54560195	54570975	10.129198	27.447372	45.472755
ALDH1A2	ALDH1A2	chr15	-	54821364	54939339	0.166521	0.451227	0.747559
ADAM10	ADAM10	chr15	-	55494455	55654048	29.482933	79.890739	132.356995
RNF111	RNF111	chr15	+	55896149	56007388	13.547741	36.710697	60.819534
ANXA2	ANXA2	chr15	-	57269326	57319875	163.128769	442.034607	732.329895
ICE2	ICE2	chr15	-	57347843	57404373	16.343576	44.352211	73.479424
TPM1	TPM1	chr15	+	60023646	60048752	9.306303	25.217552	41.778553
RAB8B	RAB8B	chr15	+	60165550	60246863	53.904888	146.067596	241.993866
APH1B	APH1B	chr15	+	60254502	60288001	6.551332	17.752329	29.410730
SNX1	SNX1	chr15	+	61107576	61150134	75.885063	205.627884	340.668915
OAZ2	OAZ2	chr15	-	61751118	61755467	23.099230	62.592636	103.698792
SPG21	SPG21	chr15	-	62034537	62064603	34.187054	92.637619	153.475067
HACD3	HACD3	chr15	+	62642718	62689900	19.294321	52.282364	86.617516
DNAJB14	DNAJB14	chr15	-	62888577	62891240	2.660537	7.209332	11.943882
RAB11A	RAB11A	chr15	+	62992786	63012660	58.485584	158.480026	262.557831
DIS3L	DIS3L	chr15	+	63450036	63491793	12.096170	32.777332	54.303032
RPL4	RPL4	chr15	-	63659740	63665289	4056.755371	10992.704102	18211.890625
ZWILCH	ZWILCH	chr15	+	63665775	63710670	19.566116	53.018856	87.837669
AAGAB	AAGAB	chr15	-	64357676	64416703	18.024723	48.842098	80.917938
PAQR5	PAQR5	chr15	+	66536117	66652881	0.0	0.0	0.0
THAP10	THAP10	chr15	-	68183141	68194483	0.377685	1.023424	1.695532
PKM	PKM	chr15	-	69558432	69590945	672.243713	1821.597656	3017.886719
PARP6	PARP6	chr15	-	69601039	69633472	46.815025	126.855995	210.165512
HEXA	HEXA	chr15	-	69706159	69738096	33.638222	91.150436	151.011215
STOML1	STOML1	chr15	-	71391343	71403900	6.246774	16.927059	28.043486
ISLR	ISLR	chr15	+	71611530	71614540	0.000000	0.000000	0.000000
STRA6	STRA6	chr15	-	71617059	71649862	0.073056	0.200647	0.332417
EDC3	EDC3	chr15	-	72036333	72108127	15.179919	41.133457	68.146835
CYP1A2	CYP1A2	chr15	+	72158042	72164609	0.000000	0.000000	0.000000
SCAMP2	SCAMP2	chr15	-	72255018	72285598	42.631203	115.518967	191.383194
SCAMP5	SCAMP5	chr15	+	72410696	72437104	7.758312	21.022917	34.829197
MAN2C1	MAN2C1	chr15	-	72824073	72836859	42.641613	115.547180	191.429916
FBXO22	FBXO22	chr15	+	73413354	73443559	10.217869	27.687649	45.870823
ETFA	ETFA	chr15	-	73728637	73830015	213.267471	577.896851	957.416321
SCAPER	SCAPER	chr15	-	73866352	74432514	7.294956	19.767351	32.749065
TSPAN3	TSPAN3	chr15	-	74581510	74607092	83.297127	225.712555	373.943695
PEAK1	PEAK1	chr15	-	74643887	74977331	2.526790	6.846914	11.343455
LINGO1	LINGO1	chr15	-	75189892	75277897	0.0	0.0	0.0
IDH3A	IDH3A	chr15	+	75722056	75743581	20.305962	55.023632	91.159042
MORF4L1	MORF4L1	chr15	+	76310351	76340221	190.068695	515.034485	853.270569
ZFAND6	ZFAND6	chr15	+	77582136	77654599	39.265640	106.399208	176.274246
MESD	MESD	chr15	-	78504155	78546449	6.956990	18.851551	31.231840
STARD5	STARD5	chr15	-	78881284	78894745	1.340739	3.633038	6.018946
EFL1	EFL1	chr15	-	79732873	79872934	22.721638	61.569462	102.003677
RAMAC	RAMAC	chr15	+	80429775	80434203	70.894035	192.103561	318.262787
TM6SF1	TM6SF1	chr15	+	80558243	80588249	0.394860	1.069963	1.772635
AEN	AEN	chr15	+	85262544	85273663	12.294397	33.314472	55.192928
AP3S2	AP3S2	chr15	-	86482867	86537990	13.782178	37.345955	61.871986
NGRN	NGRN	chr15	+	86946343	86952534	35.466106	96.103500	159.217102
UNC45A	UNC45A	chr15	+	87651238	87672859	26.756870	72.503845	120.118942
CHD2	CHD2	chr15	+	89688475	89819543	16.950912	45.932362	76.097305
IGF1R	IGF1R	chr15	+	95867775	96056130	4.954490	13.425322	22.242067
LRRC28	LRRC28	chr15	+	96426877	96489953	2.541080	6.885636	11.407607
MEF2A	MEF2A	chr15	+	96673677	96826540	8.846153	23.970673	39.712814
LYSMD4	LYSMD4	chr15	-	96837834	96843788	9.347202	25.328377	41.962158
ASB7	ASB7	chr15	+	97808452	97852909	6.535076	17.708281	29.337753
SELENOS	SELENOS	chr15	-	98476251	98481648	32.067211	86.893425	143.958527
ZSCAN2	ZSCAN2	chr15_random	+	9435649	9458648	1.297739	3.516520	5.825907
SEC11A	SEC11A	chr15_random	-	9501221	9546933	93.384781	253.047363	419.229950
CPEB1	CPEB1	chr15_random	-	10122494	10233402	0.284812	0.771763	1.278599
HBA1	HBA1	chr16	+	166770	167606	0.000000	0.000000	0.000000
LUC7L	LUC7L	chr16	-	182983	221654	31.463150	85.256584	141.246735
PDIA2	PDIA2	chr16	+	282255	286325	3.203427	8.680416	14.381064
DECR2	DECR2	chr16	+	410017	420496	8.109756	21.975235	36.406925
RHOT2	RHOT2	chr16	+	692783	698757	49.846573	156.037750	258.511658
CIAO3	CIAO3	chr16	-	758033	768775	10.890169	29.509398	48.888962
TPSG1	TPSG1	chr16	-	1239919	1244220	0.0	0.0	0.0
LOC100294625	LOC100294625	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294626	LOC100294626	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294627	LOC100294627	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294628	LOC100294628	chr16	-	1247382	1248684	0.0	0.0	0.0
FAHD1	FAHD1	chr16	+	1880464	1882144	10.316369	27.954556	46.313015
MSRB1	MSRB1	chr16	-	1993658	1997269	15.554865	42.149452	69.830063
NDUFB10	NDUFB10	chr16	+	2019157	2021581	62.966206	170.621307	282.672607
CCNF	CCNF	chr16	+	2507136	2538979	4.334448	11.745174	19.458529
FLYWCH2	FLYWCH2	chr16	-	2864735	2880934	14.132159	38.294312	63.443150
ZNF263	ZNF263	chr16	+	3394510	3402599	21.186169	57.408756	95.110535
TRAP1	TRAP1	chr16	-	3781014	3841853	37.787987	102.395172	169.640671
SRL	SRL	chr16	-	4317794	4332944	0.122240	0.331237	0.548769
CORO7	CORO7	chr16	-	4488495	4550987	20.148478	54.596897	90.452057
ROGDI	ROGDI	chr16	-	4937214	4943020	24.884153	67.429291	111.711807
GLYR1	GLYR1	chr16	-	4943603	4988792	37.894974	102.685081	170.120941
ALG1	ALG1	chr16	+	5215294	5228853	12.295552	33.317604	55.198112
RBFOX1	RBFOX1	chr16	+	6164624	7910612	0.0	0.0	0.0
ABAT	ABAT	chr16	+	8965485	9097935	0.899357	2.437013	4.037461
RSL1D1	RSL1D1	chr16	-	12223985	12238050	159.335938	431.757080	715.302795
CPPED1	CPPED1	chr16	-	13036645	13179663	0.116782	0.316447	0.524266
TVP23B	TVP23B	chr16	+	14668240	14669839	4.517422	12.240986	20.279949
PARN	PARN	chr16	-	14910960	15105135	29.346115	79.519997	131.742783
RRN3	RRN3	chr16	-	15319045	15374823	25.605366	69.383583	114.949524
BMERB1	BMERB1	chr16	+	15561121	15643525	0.000000	0.000000	0.000000
CEP20	CEP20	chr16	-	15933576	15956699	18.758518	50.830486	84.212143
RPS15A	RPS15A	chr16	-	18302850	18311458	3510.979248	9513.799805	15761.750977
ARL6IP1	ARL6IP1	chr16	-	18312825	18323347	58.251381	157.845413	261.506470
SYT17	SYT17	chr16	+	18559331	18660110	0.0	0.0	0.0
VPS35L	VPS35L	chr16	+	18962122	19108349	5.364600	14.536609	24.083164
DKFZP469O091	DKFZP469O091	chr16	+	18962137	19108349	20.472225	55.474167	91.905449
GPRC5B	GPRC5B	chr16	-	19271634	19285474	0.344752	0.934184	1.547686
UMOD	UMOD	chr16	-	19752604	19773581	0.0	0.0	0.0
ACSM3	ACSM3	chr16	+	20182443	20216518	5.804381	15.728293	26.057463
DCUN1D3	DCUN1D3	chr16	-	20274560	20282079	3.977946	10.779153	17.858093
ANKS4B	ANKS4B	chr16	+	20661665	20679344	0.0	0.0	0.0
COG7	COG7	chr16	-	22507205	22572927	9.455224	25.621086	42.447098
DCTN5	DCTN5	chr16	+	22786212	22815174	23.118713	62.645428	103.786263
CACNG3	CACNG3	chr16	+	23429891	23538960	0.0	0.0	0.0
NSMCE1	NSMCE1	chr16	-	26467740	26512504	42.747433	115.833923	191.904968
GTF3C1	GTF3C1	chr16	-	26709836	26801104	13.910604	37.693954	62.448524
RABEP2	RABEP2	chr16	+	27703132	27724740	13.718274	37.172794	61.585102
EIF3C	EIF3C	chr16	-	27851885	27874620	129.013626	349.591858	579.177612
PPP4C	PPP4C	chr16	-	28190096	28199653	26.339224	71.372139	118.244026
ALDOA	ALDOA	chr16	-	28205154	28209810	903.329895	2447.778320	4055.296387
MVP	MVP	chr16	-	28447851	28476014	123.175362	333.771759	552.968079
PRRT2	PRRT2	chr16	-	28480978	28484452	1.417186	3.840189	6.362137
CD2BP2	CD2BP2	chr16	-	28863678	28868429	41.063957	111.272156	184.347382
CCDC189	CCDC189	chr16	-	29273547	29278342	2.937703	7.960376	13.188156
DKFZP459F026	DKFZP459F026	chr16	+	29278416	29291344	38.416248	104.097588	172.461090
RNF40	RNF40	chr16	+	29278416	29291380	3.234387	8.764309	14.520052
PRSS8	PRSS8	chr16	-	29667412	29671693	0.0	0.0	0.0
PONPYGV1R1801	PONPYGV1R1801	chr16	+	30991508	30992425	0.0	0.0	0.0
ITFG1	ITFG1	chr16	-	34061946	34357649	18.847208	51.070808	84.610298
PHKB	PHKB	chr16	+	34357912	34596700	17.221064	46.664398	77.310089
LONP2	LONP2	chr16	+	35184755	35301732	35.288868	95.623238	158.421432
CNEP1R1	CNEP1R1	chr16	+	37040971	37052599	17.020567	46.121109	76.409996
CYLD	CYLD	chr16	+	37786680	37844009	35.471992	96.119453	159.243530
AKTIP	AKTIP	chr16	-	40589671	40601549	10.210379	27.667351	45.837196
FTO	FTO	chr16	+	40805637	41237720	11.882111	32.197292	53.342064
CES1	CES1	chr16	-	43028852	43060870	0.0	0.0	0.0
NUDT21	NUDT21	chr16	-	43676872	43699193	57.194668	154.981995	256.762573
OGFOD1	OGFOD1	chr16	+	43699387	43724598	54.404278	147.420792	244.235748
BBS2	BBS2	chr16	-	43732883	43769213	5.027222	13.622405	22.568581
MT2A	MT2A	chr16	+	43855422	43856332	37.907036	102.717758	170.175110
NUP93	NUP93	chr16	+	43981303	44096775	0.956104	2.590782	4.292213
DKFZP469K1320	DKFZP469K1320	chr16	+	43981322	44096769	33.927315	91.933800	152.309052
SLC12A3	SLC12A3	chr16	+	44117562	44166632	0.118298	0.320555	0.531072
HERPUD1	HERPUD1	chr16	+	44184555	44197273	143.317139	388.350494	643.390015
RSPRY1	RSPRY1	chr16	+	44434308	44486236	30.908339	83.753197	138.756027
ARL2BP	ARL2BP	chr16	+	44490965	44499518	29.714928	80.519379	133.398483
DKFZP459G048	DKFZP459G048	chr16	+	44619497	44631625	0.289153	0.783526	1.298087
CX3CL1	CX3CL1	chr16	+	44619501	44631618	0.000000	0.000000	0.000000
DOK4	DOK4	chr16	-	44709306	44717260	40.007599	108.409714	179.605118
ADGRG1	ADGRG1	chr16	+	44845409	44859835	2.801572	7.598238	12.588192
KIFC3	KIFC3	chr16	-	44938674	44986462	0.000000	0.000000	0.000000
SLC38A7	SLC38A7	chr16	-	45838333	45859931	5.537943	15.006320	24.861349
GOT2	GOT2	chr16	-	45877946	45918822	126.546127	342.905609	568.100342
DYNC1LI2	DYNC1LI2	chr16	-	54011109	54040443	21.655027	58.679237	97.215370
PDP2	PDP2	chr16	+	54169608	54350689	2.656555	7.198542	11.926005
CDH16	CDH16	chr16	-	54199187	54210046	0.000000	0.000000	0.000000
CES3	CES3	chr16	+	54242518	54268487	0.000000	0.000000	0.000000
DKFZP469B0321	DKFZP469B0321	chr16	+	54242576	54268494	0.000000	0.000000	0.000000
ATP6V0D1	ATP6V0D1	chr16	-	54805427	54849201	35.808170	97.030403	160.752731
NUTF2	NUTF2	chr16	+	55230212	55256218	74.633911	202.237610	335.052155
PLA2G15	PLA2G15	chr16	+	55636368	55651739	6.200000	16.800314	27.833504
CDH1	CDH1	chr16	+	56134800	56237630	0.042380	0.114838	0.190255
UTP4	UTP4	chr16	+	56532728	56569751	50.272354	136.224411	225.686432
NIP7	NIP7	chr16	+	56749119	56751740	65.924454	178.637344	295.952972
CYB5B	CYB5B	chr16	+	56837377	56878290	51.214363	138.777008	229.915359
NFAT5	NFAT5	chr16	+	57034598	57171297	7.552779	20.465979	33.906502
NQO1	NQO1	chr16	-	57183424	57202068	21.185362	57.406570	95.106911
NOB1	NOB1	chr16	-	57214332	57227437	49.631977	134.489166	222.811584
WWP2	WWP2	chr16	+	57234794	57419810	13.329349	36.118912	59.839111
DHX38	DHX38	chr16	-	59674218	59693616	35.912121	97.312088	161.219376
HPP	HPP	chr16	-	59710188	59714945	0.151369	0.410169	0.679537
HPR	HPR	chr16	-	59728478	59750385	0.0	0.0	0.0
HP	HP	chr16	-	59745649	59750403	0.0	0.0	0.0
DHODH	DHODH	chr16	-	59780745	59793765	13.362010	36.207417	59.985737
IST1	IST1	chr16	-	59888334	59922218	104.150764	282.220245	467.561432
AP1G1	AP1G1	chr16	+	60011713	60093817	22.811581	61.813183	102.407455
ZNF19	ZNF19	chr16	+	60351592	60362819	1.859199	5.037924	8.346456
ZNF23	ZNF23	chr16	+	60374314	60388993	8.223421	22.283236	36.917198
CMTR2	CMTR2	chr16	+	60559786	60567810	9.479621	25.687195	42.556625
SF3B3	SF3B3	chr16	-	61298020	61346466	86.283997	233.806168	387.352600
COG4	COG4	chr16	+	61346741	61389947	29.934626	81.114693	134.384766
DDX19A	DDX19A	chr16	-	61504327	61530778	32.603924	88.347771	146.367981
AARS1	AARS1	chr16	+	61592940	61627401	52.652115	142.672913	236.369827
ZFP1	ZFP1	chr16	+	62469481	62493261	4.394299	11.907355	19.727217
TMEM231	TMEM231	chr16	-	62914797	62937397	7.616517	20.638691	34.192638
KARS1	KARS1	chr16	-	63006242	63026133	132.184402	358.183777	593.412109
VAT1L	VAT1L	chr16	+	65310964	65517958	0.0	0.0	0.0
WWOX	WWOX	chr16	+	65635183	66840768	1.021283	2.767399	4.584820
CDH13	CDH13	chr16	+	70233176	71536136	0.0	0.0	0.0
HSBP1	HSBP1	chr16	+	71549284	71553558	11.224118	30.414309	50.388149
MBTPS1	MBTPS1	chr16	-	71761972	71824844	26.814756	72.660698	120.378807
HSDL1	HSDL1	chr16	-	71830204	71852914	4.891232	13.253910	21.958084
COX4I1	COX4I1	chr16	+	73546521	73553234	231.726028	627.914551	1040.281982
IRF8	IRF8	chr16	+	73639982	73663662	17.133453	46.427002	76.916786
MTHFSD	MTHFSD	chr16	-	74239635	74266091	3.808759	10.320702	17.098566
KLHDC4	KLHDC4	chr16	-	75332244	75426013	22.114542	59.924397	99.278259
TRAPPC2L	TRAPPC2L	chr16	+	76467292	76471387	49.446896	133.987640	221.980713
CHMP1A	CHMP1A	chr16	-	77303943	77315693	34.183655	92.628410	153.459824
COG7	COG7	chr16_random	-	20739	59649	7.276031	19.716066	32.664104
COX4I1	COX4I1	chr16_random	+	1441805	1447752	46.668083	126.457817	209.505859
KIF22	KIF22	chr16_random	+	4285960	4300582	7.063229	71.493645	118.445335
RRN3	RRN3	chr16_random	+	5017901	5025232	2.913604	7.895075	13.079969
BMERB1	BMERB1	chr16_random	+	5568817	5645356	0.0	0.0	0.0
BMERB1	BMERB1	chr16_random	+	7569753	7577007	0.593537	1.608324	2.664551
COX6A2	COX6A2	chr16_random	-	8202854	8203409	0.0	0.0	0.0
SLC5A2	SLC5A2	chr16_random	+	8260092	8267758	2.894291	7.842741	12.993268
RUSF1	RUSF1	chr16_random	-	8266459	8285579	15.721204	42.600189	70.576813
DKFZP468D197	DKFZP468D197	chr16_random	-	8266461	8285582	0.000000	0.000000	0.000000
PONPYGV1R1802	PONPYGV1R1802	chr16_random	+	8406017	8406931	0.0	0.0	0.0
COG7	COG7	chr16_random	-	8862989	8871058	8.680666	23.522245	38.969894
RRN3	RRN3	chr16_random	-	8942481	8957224	29.712236	80.512085	133.386398
MYLK3	MYLK3	chr16_random	+	9403198	9444003	0.068794	0.186413	0.308835
VPS35	VPS35	chr16_random	+	9461296	10358031	37.082756	199.913498	331.201721
TPSD1	TPSD1	chr16_random	+	11943499	11945866	0.0	0.0	0.0
VPS53	VPS53	chr17	-	375390	538418	10.044765	27.218582	45.093712
INPP5K	INPP5K	chr17	-	1345931	1367595	15.093217	40.898514	67.757599
SLC43A2	SLC43A2	chr17	-	1428584	1486600	0.775688	2.101904	3.482277
SMYD4	SMYD4	chr17	-	1642964	1693238	3.501558	9.488271	15.719457
RPA1	RPA1	chr17	+	1693407	1761944	60.993992	165.277130	273.818787
SMG6	SMG6	chr17	-	1938002	2194778	10.350218	28.046278	46.464973
TSR1	TSR1	chr17	-	2214689	2230811	14.493407	39.273193	65.064888
SGSM2	SGSM2	chr17	+	2231904	2275726	20.921227	56.690838	93.921135
PAFAH1B1	PAFAH1B1	chr17	+	2499898	2593152	55.123238	149.368988	247.463364
ASPA	ASPA	chr17	+	3365529	3391420	0.000000	0.000000	0.000000
ALOX15	ALOX15	chr17	-	4545908	4558199	0.0	0.0	0.0
ARRB2	ARRB2	chr17	+	4629249	4639940	54.832577	148.581375	246.158508
SLC25A11	SLC25A11	chr17	-	4870462	4873093	26.547764	71.937218	119.180206
KIF1C	KIF1C	chr17	+	4932839	4959371	32.134167	87.074852	144.259109
NUP88	NUP88	chr17	-	5363571	5397654	21.805267	59.086346	97.889839
DERL2	DERL2	chr17	-	5449751	5465454	13.695618	37.111401	61.483395
MIS12	MIS12	chr17	+	5468106	5470717	12.065084	32.693100	54.163479
TXNDC17	TXNDC17	chr17	+	6643909	6650387	5.667020	15.356083	25.440811
ASGR1	ASGR1	chr17	-	7185481	7191845	0.142748	0.386808	0.640835
TNFSF13	TNFSF13	chr17	+	7570901	7574215	3.774165	10.226961	16.943264
SENP3	SENP3	chr17	+	7575576	7584421	39.836647	107.946487	178.837662
EIF4A1	EIF4A1	chr17	+	7585263	7591469	642.386597	1740.693115	2883.850098
CYB5D1	CYB5D1	chr17	+	7859864	7864151	3.431378	9.298101	15.404399
CTC1	CTC1	chr17	-	8244961	8267638	11.270264	30.539351	50.595314
PFAS	PFAS	chr17	+	8269084	8288790	15.553652	42.146168	69.824615
KRBA2	KRBA2	chr17	-	8396463	8407108	0.876342	2.374649	3.934140
NDEL1	NDEL1	chr17	+	8448859	8486065	14.408778	39.043869	64.684967
COX10	COX10	chr17	+	14279645	14427145	10.155583	27.518871	45.591202
PMP22	PMP22	chr17	-	15452420	15488303	0.0	0.0	0.0
TVP23B	TVP23B	chr17	-	15765846	15794059	35.768227	96.922165	160.573410
TRIM16	TRIM16	chr17	-	15844361	15867725	2.873111	7.785350	12.898185
COPS3	COPS3	chr17	-	17598523	17634043	50.698063	137.377975	227.597549
DRG2	DRG2	chr17	+	18440057	18459598	32.269657	87.442001	144.867371
FLII	FLII	chr17	-	18600642	18614232	62.074341	168.204590	278.668762
MIEF2	MIEF2	chr17	+	18616087	18622367	1.551169	4.203247	6.963624
TOP3A	TOP3A	chr17	-	18628649	18665691	11.354717	30.768196	50.974445
SHMT1	SHMT1	chr17	-	18678378	18718395	10.492152	28.430880	47.102154
PRPSAP2	PRPSAP2	chr17	+	19067904	19143302	29.023781	78.646553	130.295731
EPN2	EPN2	chr17	+	19473991	19526729	5.505200	14.917596	24.714355
DKFZP459M1829	DKFZP459M1829	chr17	+	20393487	20458632	4.826191	13.077665	21.666098
DHRS7B	DHRS7B	chr17	+	20393530	20458657	0.454566	1.231750	2.040672
WSB1	WSB1	chr17	+	21844353	21863180	44.540340	120.692223	199.953827
TNFAIP1	TNFAIP1	chr17	+	22981417	22992449	12.172715	32.984749	54.646664
TMEM199	TMEM199	chr17	+	23003329	23009290	12.517314	33.918518	56.193665
VTN	VTN	chr17	-	23013097	23016102	0.000000	0.000000	0.000000
PIGS	PIGS	chr17	-	23284606	23303743	26.233795	71.086449	117.770721
PIPOX	PIPOX	chr17	+	23794568	23806755	0.132283	0.358451	0.593855
GOSR1	GOSR1	chr17	+	25259079	25307225	21.448597	58.119869	96.288643
CRLF3	CRLF3	chr17	-	25573481	25624176	11.520370	31.217070	51.718109
OMG	OMG	chr17	-	26135667	26138316	0.104258	0.282511	0.468043
C17H17orf75	C17H17orf75	chr17	-	27115886	27129739	5.751188	15.584156	25.818665
ZNF207	ZNF207	chr17	+	27140559	27163887	118.513466	324.335571	537.334900
MYO1D	MYO1D	chr17	-	27288888	27657794	12.535531	33.967880	56.275440
RAD51D	RAD51D	chr17	-	29835856	29856416	3.833474	10.387672	17.209518
NLE1	NLE1	chr17	-	29868385	29879813	34.477154	93.423714	154.777420
SLFN12L	SLFN12L	chr17	-	30239955	30254399	0.062581	0.169578	0.280943
AP2B1	AP2B1	chr17	+	30355798	30496960	37.312889	101.107788	167.507812
HNF1B	HNF1B	chr17	-	32519809	32579361	6.572004	17.808344	29.503532
SEPTIN4	SEPTIN4	chr17	+	33601563	33613563	0.0	0.0	0.0
SUPT4H1	SUPT4H1	chr17	+	33793073	33800167	72.768066	197.181686	326.675842
SRSF1	SRSF1	chr17	+	34132845	34136592	92.085236	249.525940	413.395905
PCTP	PCTP	chr17	-	36464658	36490430	12.006100	32.533268	53.898682
HLF	HLF	chr17	-	36941668	37000085	0.0	0.0	0.0
STXBP4	STXBP4	chr17	-	37225007	37297634	2.305642	6.247663	10.350660
CA10	CA10	chr17	+	40278141	40853790	0.000000	0.000000	0.000000
NME2	NME2	chr17	-	41348642	41354189	70.521439	191.093933	316.590118
NME1	NME1	chr17	-	41358550	41367337	46.651569	126.413071	209.431717
LUC7L3	LUC7L3	chr17	-	41783163	41816512	75.829697	205.477875	340.420349
ACSF2	ACSF2	chr17	-	42065626	42115621	3.051852	8.269690	13.700603
NSF	NSF	chr17	-	43002298	43169605	31.701113	85.901398	142.315002
PLEKHM1	PLEKHM1	chr17	+	43925971	43984524	7.395038	20.038544	33.198357
ARHGAP27	ARHGAP27	chr17	+	43995006	44027390	8.966287	24.296198	40.252129
ACBD4	ACBD4	chr17	-	44284109	44293287	7.351455	19.920444	33.002701
NMT1	NMT1	chr17	-	44321129	44368947	38.020954	103.026459	170.686523
GFAP	GFAP	chr17	+	44521786	44531500	0.0	0.0	0.0
EFTUD2	EFTUD2	chr17	+	44537673	44589527	74.033524	200.610718	332.356812
ADAM11	ADAM11	chr17	-	44660602	44682103	0.102395	0.277463	0.459679
GRN	GRN	chr17	-	45099065	45107001	72.019585	195.153488	323.315704
RUNDC3A	RUNDC3A	chr17	-	45138438	45144732	0.171894	0.465786	0.771679
SLC4A1	SLC4A1	chr17	+	45197438	45210646	0.000000	0.000000	0.000000
LSM12	LSM12	chr17	+	45394167	45427988	26.081493	70.673759	117.086998
TMEM101	TMEM101	chr17	+	45449280	45453054	13.610013	36.879433	61.099091
DUSP3	DUSP3	chr17	+	45687617	45700402	14.220786	38.534462	63.841019
DHX8	DHX8	chr17	-	45961611	46003463	23.858795	64.650848	107.108696
ARL4D	ARL4D	chr17	-	46093925	46095854	0.000000	0.000000	0.000000
NBR1	NBR1	chr17	-	46202257	46242190	35.659767	96.628273	160.086502
AOC3	AOC3	chr17	-	46566861	46573780	2.331206	6.316935	10.465425
PSME3	PSME3	chr17	-	46582256	46591845	85.863983	232.668045	385.467041
BECN1	BECN1	chr17	+	46601017	46616098	65.317001	176.991318	293.225983
COA3	COA3	chr17	+	46627140	46627976	18.534777	50.224205	83.207703
EZH1	EZH1	chr17	+	46705570	46737173	13.593270	36.834068	61.023926
TUBG1	TUBG1	chr17	-	46825489	46831017	39.085960	105.912331	175.467621
MLX	MLX	chr17	-	46868752	46874941	22.184065	60.112785	99.590363
ATP6V0A1	ATP6V0A1	chr17	-	46919331	46988103	11.049723	29.941746	49.605244
DKFZP459P201	DKFZP459P201	chr17	-	46919331	46988079	0.000000	0.000000	0.000000
STAT3	STAT3	chr17	+	47059690	47136058	59.889633	162.284622	268.861023
RAB5C	RAB5C	chr17	+	47292001	47322249	86.681580	234.883530	389.137421
DHX58	DHX58	chr17	+	47334330	47345972	5.349594	14.495946	24.015799
DNAJC7	DNAJC7	chr17	+	47433170	47474544	84.625900	229.313187	379.908936
CNP	CNP	chr17	-	47475816	47484251	25.519150	69.149956	114.562477
EIF1	EIF1	chr17	-	47773544	47776298	614.159363	1664.204834	2757.130127
KRT19	KRT19	chr17	+	47876626	47881330	0.0	0.0	0.0
SMARCE1	SMARCE1	chr17	+	48765886	48785980	58.007812	161.460800	267.496185
RAPGEFL1	RAPGEFL1	chr17	-	49230257	49244198	0.594314	1.610429	2.668039
ORMDL3	ORMDL3	chr17	+	49500853	49507365	40.818359	110.606659	183.244843
STARD3	STARD3	chr17	-	49773616	49799644	15.815543	42.855820	71.000320
RPL19	RPL19	chr17	-	50241623	50246003	3748.424072	10157.209961	16827.707031
LASP1	LASP1	chr17	-	50516934	50570639	52.040161	141.014679	233.622589
RPL23	RPL23	chr17	+	50587300	50593325	593.211426	1607.441650	2663.089355
HEATR6	HEATR6	chr17	-	51180780	51217261	6.811283	18.456724	30.577723
APPBP2	APPBP2	chr17	-	51570898	51657060	7.052062	19.109171	31.658646
CYB561	CYB561	chr17	-	53128033	53136603	11.465047	31.067162	51.469746
STRADA	STRADA	chr17	-	53403243	53451613	14.519904	39.344994	65.183838
DDX42	DDX42	chr17	+	53496108	53532639	65.975067	178.774490	296.180206
FTSJ3	FTSJ3	chr17	-	53532766	53540503	63.030083	170.794388	282.959381
PSMC5	PSMC5	chr17	+	53541143	53545455	118.717110	321.691101	532.953735
DDX5	DDX5	chr17	-	54239139	54247531	370.592316	1004.204407	1663.690796
