Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
SEC11A	SEC11A	chr15_random	-	9501221	9546933	50.921368	206.121155	335.614227
CPEB1	CPEB1	chr15_random	-	10122494	10233402	0.109474	0.443132	0.721525
HBA1	HBA1	chr16	+	166770	167606	0.0	0.0	0.0
LUC7L	LUC7L	chr16	-	182983	221654	10.301772	41.699844	67.897263
PDIA2	PDIA2	chr16	+	282255	286325	2.033593	8.231644	13.403073
DECR2	DECR2	chr16	+	410017	420496	4.190474	16.962336	27.618717
RHOT2	RHOT2	chr16	+	692783	698757	14.154527	63.606220	103.566055
CIAO3	CIAO3	chr16	-	758033	768775	3.880543	15.707788	25.576014
TPSG1	TPSG1	chr16	-	1239919	1244220	0.0	0.0	0.0
LOC100294625	LOC100294625	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294626	LOC100294626	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294627	LOC100294627	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294628	LOC100294628	chr16	-	1247382	1248684	0.0	0.0	0.0
FAHD1	FAHD1	chr16	+	1880464	1882144	10.697204	43.300488	70.503494
MSRB1	MSRB1	chr16	-	1993658	1997269	11.358271	45.976376	74.860474
NDUFB10	NDUFB10	chr16	+	2019157	2021581	40.142086	162.488434	264.569824
CCNF	CCNF	chr16	+	2507136	2538979	3.124123	12.645926	20.590574
FLYWCH2	FLYWCH2	chr16	-	2864735	2880934	3.777533	15.290820	24.897091
ZNF263	ZNF263	chr16	+	3394510	3402599	9.981167	40.402088	65.784210
TRAP1	TRAP1	chr16	-	3781014	3841853	25.641308	103.791718	168.997589
SRL	SRL	chr16	-	4317794	4332944	0.000000	0.000000	0.000000
CORO7	CORO7	chr16	-	4488495	4550987	5.612489	22.718416	36.990982
ROGDI	ROGDI	chr16	-	4937214	4943020	11.172709	45.225254	73.637466
GLYR1	GLYR1	chr16	-	4943603	4988792	25.071854	101.486664	165.244415
ALG1	ALG1	chr16	+	5215294	5228853	10.073357	40.775257	66.391823
RBFOX1	RBFOX1	chr16	+	6164624	7910612	0.0	0.0	0.0
ABAT	ABAT	chr16	+	8965485	9097935	3.293412	13.331181	21.706331
RSL1D1	RSL1D1	chr16	-	12223985	12238050	96.339523	389.966248	634.957764
CPPED1	CPPED1	chr16	-	13036645	13179663	2.148224	8.695651	14.158587
TVP23B	TVP23B	chr16	+	14668240	14669839	1.760608	7.126646	11.603874
PARN	PARN	chr16	-	14910960	15105135	19.341946	78.292953	127.479546
RRN3	RRN3	chr16	-	15319045	15374823	19.752321	79.954086	130.184265
BMERB1	BMERB1	chr16	+	15561121	15643525	0.000000	0.000000	0.000000
CEP20	CEP20	chr16	-	15933576	15956699	8.850623	35.825840	58.332985
RPS15A	RPS15A	chr16	-	18302850	18311458	1967.154907	7962.713867	12965.191406
ARL6IP1	ARL6IP1	chr16	-	18312825	18323347	43.230484	174.989746	284.924927
SYT17	SYT17	chr16	+	18559331	18660110	0.0	0.0	0.0
VPS35L	VPS35L	chr16	+	18962122	19108349	5.821316	23.563709	38.367325
DKFZP469O091	DKFZP469O091	chr16	+	18962137	19108349	15.770220	63.835205	103.938896
GPRC5B	GPRC5B	chr16	-	19271634	19285474	0.246356	0.997208	1.623691
UMOD	UMOD	chr16	-	19752604	19773581	0.000000	0.000000	0.000000
ACSM3	ACSM3	chr16	+	20182443	20216518	2.674633	10.826466	17.628061
DCUN1D3	DCUN1D3	chr16	-	20274560	20282079	0.916416	3.709498	6.039946
ANKS4B	ANKS4B	chr16	+	20661665	20679344	0.0	0.0	0.0
COG7	COG7	chr16	-	22507205	22572927	6.832479	27.656731	45.031734
DCTN5	DCTN5	chr16	+	22786212	22815174	18.464970	74.743095	121.699547
CACNG3	CACNG3	chr16	+	23429891	23538960	0.000000	0.000000	0.000000
NSMCE1	NSMCE1	chr16	-	26467740	26512504	27.671530	112.009712	182.378448
GTF3C1	GTF3C1	chr16	-	26709836	26801104	7.086233	28.683884	46.704182
RABEP2	RABEP2	chr16	+	27703132	27724740	7.433057	30.087769	48.990044
EIF3C	EIF3C	chr16	-	27851885	27874620	156.099960	631.866455	1028.828979
PPP4C	PPP4C	chr16	-	28190096	28199653	15.179703	61.444889	100.046898
ALDOA	ALDOA	chr16	-	28205154	28209810	481.791962	1950.213135	3175.410645
MVP	MVP	chr16	-	28447851	28476014	101.349052	410.243958	667.974731
PRRT2	PRRT2	chr16	-	28480978	28484452	0.000000	0.000000	0.000000
CD2BP2	CD2BP2	chr16	-	28863678	28868429	27.402958	110.922585	180.608337
CCDC189	CCDC189	chr16	-	29273547	29278342	1.359706	5.503862	8.961596
DKFZP459F026	DKFZP459F026	chr16	+	29278416	29291344	0.158504	0.641598	1.044673
RNF40	RNF40	chr16	+	29278416	29291380	22.869492	92.571869	150.729019
PRSS8	PRSS8	chr16	-	29667412	29671693	0.0	0.0	0.0
PONPYGV1R1801	PONPYGV1R1801	chr16	+	30991508	30992425	0.0	0.0	0.0
ITFG1	ITFG1	chr16	-	34061946	34357649	12.950693	52.422234	85.355865
PHKB	PHKB	chr16	+	34357912	34596700	11.373477	46.037930	74.960693
LONP2	LONP2	chr16	+	35184755	35301732	31.844715	128.902069	209.883224
CNEP1R1	CNEP1R1	chr16	+	37040971	37052599	5.366307	21.721910	35.368439
CYLD	CYLD	chr16	+	37786680	37844009	26.355803	106.683861	173.706696
AKTIP	AKTIP	chr16	-	40589671	40601549	6.397247	25.894983	42.163193
FTO	FTO	chr16	+	40805637	41237720	8.974806	36.328510	59.151455
CES1	CES1	chr16	-	43028852	43060870	0.0	0.0	0.0
NUDT21	NUDT21	chr16	-	43676872	43699193	32.148876	130.133255	211.887894
OGFOD1	OGFOD1	chr16	+	43699387	43724598	49.562599	200.621094	326.658844
BBS2	BBS2	chr16	-	43732883	43769213	6.477016	26.217875	42.688934
MT2A	MT2A	chr16	+	43855422	43856332	0.464824	1.881530	3.063578
NUP93	NUP93	chr16	+	43981303	44096775	0.147144	0.595614	0.969802
DKFZP469K1320	DKFZP469K1320	chr16	+	43981322	44096769	54.230770	219.517059	357.425995
SLC12A3	SLC12A3	chr16	+	44117562	44166632	0.0	0.0	0.0
HERPUD1	HERPUD1	chr16	+	44184555	44197273	43.491413	176.045944	286.644623
RSPRY1	RSPRY1	chr16	+	44434308	44486236	16.800686	68.006363	110.730530
ARL2BP	ARL2BP	chr16	+	44490965	44499518	23.739981	96.095459	156.466263
DKFZP459G048	DKFZP459G048	chr16	+	44619497	44631625	0.0	0.0	0.0
CX3CL1	CX3CL1	chr16	+	44619501	44631618	0.0	0.0	0.0
DOK4	DOK4	chr16	-	44709306	44717260	27.896925	112.922073	183.863983
ADGRG1	ADGRG1	chr16	+	44845409	44859835	0.836935	3.387773	5.516099
KIFC3	KIFC3	chr16	-	44938674	44986462	0.000000	0.000000	0.000000
SLC38A7	SLC38A7	chr16	-	45838333	45859931	1.524786	6.172078	10.049611
GOT2	GOT2	chr16	-	45877946	45918822	70.805923	286.610504	466.670044
DYNC1LI2	DYNC1LI2	chr16	-	54011109	54040443	10.053699	40.695686	66.262260
PDP2	PDP2	chr16	+	54169608	54350689	0.742078	3.003808	4.890913
CDH16	CDH16	chr16	-	54199187	54210046	0.000000	0.000000	0.000000
CES3	CES3	chr16	+	54242518	54268487	0.000000	0.000000	0.000000
DKFZP469B0321	DKFZP469B0321	chr16	+	54242576	54268494	0.000000	0.000000	0.000000
ATP6V0D1	ATP6V0D1	chr16	-	54805427	54849201	39.920155	161.590088	263.107117
NUTF2	NUTF2	chr16	+	55230212	55256218	85.251274	345.082886	561.876953
PLA2G15	PLA2G15	chr16	+	55636368	55651739	5.417844	21.930523	35.708107
CDH1	CDH1	chr16	+	56134800	56237630	0.0	0.0	0.0
UTP4	UTP4	chr16	+	56532728	56569751	41.798363	169.192764	275.486053
NIP7	NIP7	chr16	+	56749119	56751740	36.462227	147.592987	240.316483
CYB5B	CYB5B	chr16	+	56837377	56878290	49.124851	198.849182	323.773743
NFAT5	NFAT5	chr16	+	57034598	57171297	1.682729	6.811405	11.090587
NQO1	NQO1	chr16	-	57183424	57202068	1.432960	5.800382	9.444401
NOB1	NOB1	chr16	-	57214332	57227437	31.881250	129.049957	210.124023
WWP2	WWP2	chr16	+	57234794	57419810	6.967911	28.204935	45.924343
DHX38	DHX38	chr16	-	59674218	59693616	21.107183	85.438339	139.113937
HPP	HPP	chr16	-	59710188	59714945	0.0	0.0	0.0
HPR	HPR	chr16	-	59728478	59750385	0.0	0.0	0.0
HP	HP	chr16	-	59745649	59750403	0.0	0.0	0.0
DHODH	DHODH	chr16	-	59780745	59793765	7.151666	28.948746	47.135441
IST1	IST1	chr16	-	59888334	59922218	65.046822	263.298645	428.712769
AP1G1	AP1G1	chr16	+	60011713	60093817	15.499292	62.738541	102.153259
ZNF19	ZNF19	chr16	+	60351592	60362819	0.238423	0.965096	1.571406
ZNF23	ZNF23	chr16	+	60374314	60388993	2.248216	9.100401	14.817617
CMTR2	CMTR2	chr16	+	60559786	60567810	4.937158	19.984789	32.539986
SF3B3	SF3B3	chr16	-	61298020	61346466	73.222809	296.393646	482.599335
COG4	COG4	chr16	+	61346741	61389947	21.153008	85.623833	139.415955
DDX19A	DDX19A	chr16	-	61504327	61530778	22.772501	92.179268	150.089752
AARS1	AARS1	chr16	+	61592940	61627401	33.165550	134.248581	218.588623
ZFP1	ZFP1	chr16	+	62469481	62493261	1.748153	7.076230	11.521786
TMEM231	TMEM231	chr16	-	62914797	62937397	2.909279	11.776275	19.174574
KARS1	KARS1	chr16	-	63006242	63026133	153.363022	620.787781	1010.790161
VAT1L	VAT1L	chr16	+	65310964	65517958	0.653351	2.644655	4.306128
WWOX	WWOX	chr16	+	65635183	66840768	0.370278	1.498823	2.440441
CDH13	CDH13	chr16	+	70233176	71536136	0.0	0.0	0.0
HSBP1	HSBP1	chr16	+	71549284	71553558	8.233372	33.327309	54.264782
MBTPS1	MBTPS1	chr16	-	71761972	71824844	15.819245	64.033653	104.262009
HSDL1	HSDL1	chr16	-	71830204	71852914	2.978452	12.056274	19.630482
COX4I1	COX4I1	chr16	+	73546521	73553234	194.424438	786.997559	1281.419067
IRF8	IRF8	chr16	+	73639982	73663662	10.598295	42.900124	69.851601
MTHFSD	MTHFSD	chr16	-	74239635	74266091	3.403529	13.776915	22.432093
KLHDC4	KLHDC4	chr16	-	75332244	75426013	8.822575	35.712307	58.148125
TRAPPC2L	TRAPPC2L	chr16	+	76467292	76471387	64.734467	262.034271	426.654114
CHMP1A	CHMP1A	chr16	-	77303943	77315693	22.111160	89.502274	145.730972
COG7	COG7	chr16_random	-	20739	59649	3.988645	16.145367	26.288496
COX4I1	COX4I1	chr16_random	+	1441805	1447752	50.961452	206.283417	335.878448
KIF22	KIF22	chr16_random	+	4285960	4300582	4.853591	73.389465	119.495491
RRN3	RRN3	chr16_random	+	5017901	5025232	0.873601	3.536191	5.757759
BMERB1	BMERB1	chr16_random	+	5568817	5645356	0.0	0.0	0.0
BMERB1	BMERB1	chr16_random	+	7569753	7577007	0.368481	1.491549	2.428597
COX6A2	COX6A2	chr16_random	-	8202854	8203409	0.0	0.0	0.0
SLC5A2	SLC5A2	chr16_random	+	8260092	8267758	1.066113	4.315447	7.026574
RUSF1	RUSF1	chr16_random	-	8266459	8285579	10.907065	44.149971	71.886650
DKFZP468D197	DKFZP468D197	chr16_random	-	8266461	8285582	0.000000	0.000000	0.000000
PONPYGV1R1802	PONPYGV1R1802	chr16_random	+	8406017	8406931	0.0	0.0	0.0
COG7	COG7	chr16_random	-	8862989	8871058	1.854200	7.505491	12.220724
RRN3	RRN3	chr16_random	-	8942481	8957224	18.966721	76.774109	125.006500
MYLK3	MYLK3	chr16_random	+	9403198	9444003	0.111702	0.452151	0.736209
VPS35	VPS35	chr16_random	+	9461296	10358031	26.861513	216.314194	352.210968
TPSD1	TPSD1	chr16_random	+	11943499	11945866	0.0	0.0	0.0
VPS53	VPS53	chr17	-	375390	538418	6.876874	27.836432	45.324333
INPP5K	INPP5K	chr17	-	1345931	1367595	8.432932	34.135094	55.580051
SLC43A2	SLC43A2	chr17	-	1428584	1486600	0.061786	0.250099	0.407221
SMYD4	SMYD4	chr17	-	1642964	1693238	4.147847	16.789789	27.337770
RPA1	RPA1	chr17	+	1693407	1761944	66.827728	270.507446	440.450439
SMG6	SMG6	chr17	-	1938002	2194778	9.269345	37.520756	61.092712
TSR1	TSR1	chr17	-	2214689	2230811	14.609525	59.136906	96.288948
SGSM2	SGSM2	chr17	+	2231904	2275726	13.088892	52.981640	86.266708
PAFAH1B1	PAFAH1B1	chr17	+	2499898	2593152	33.376175	135.101166	219.976807
ASPA	ASPA	chr17	+	3365529	3391420	0.069800	0.282539	0.460040
ALOX15	ALOX15	chr17	-	4545908	4558199	0.000000	0.000000	0.000000
ARRB2	ARRB2	chr17	+	4629249	4639940	27.676815	112.031120	182.413284
SLC25A11	SLC25A11	chr17	-	4870462	4873093	24.060411	97.392517	158.578171
KIF1C	KIF1C	chr17	+	4932839	4959371	27.906979	112.962769	183.930252
NUP88	NUP88	chr17	-	5363571	5397654	22.941542	92.863518	151.203888
DERL2	DERL2	chr17	-	5449751	5465454	8.098055	32.779568	53.372932
MIS12	MIS12	chr17	+	5468106	5470717	5.797090	23.465651	38.207657
TXNDC17	TXNDC17	chr17	+	6643909	6650387	3.738706	15.133656	24.641190
ASGR1	ASGR1	chr17	-	7185481	7191845	0.000000	0.000000	0.000000
TNFSF13	TNFSF13	chr17	+	7570901	7574215	0.130861	0.529703	0.862483
SENP3	SENP3	chr17	+	7575576	7584421	23.449789	94.920815	154.553665
EIF4A1	EIF4A1	chr17	+	7585263	7591469	476.929138	1930.529175	3143.360596
CYB5D1	CYB5D1	chr17	+	7859864	7864151	2.100593	8.502849	13.844659
CTC1	CTC1	chr17	-	8244961	8267638	3.489037	14.123037	22.995663
PFAS	PFAS	chr17	+	8269084	8288790	8.247629	33.385021	54.358749
KRBA2	KRBA2	chr17	-	8396463	8407108	0.288660	1.168447	1.902510
NDEL1	NDEL1	chr17	+	8448859	8486065	6.713855	27.176559	44.249901
COX10	COX10	chr17	+	14279645	14427145	6.872068	27.816980	45.292656
PMP22	PMP22	chr17	-	15452420	15488303	0.104018	0.421047	0.685565
TVP23B	TVP23B	chr17	-	15765846	15794059	19.620817	79.421776	129.317551
TRIM16	TRIM16	chr17	-	15844361	15867725	0.156171	0.632154	1.029297
COPS3	COPS3	chr17	-	17598523	17634043	34.345898	139.026443	226.368088
DRG2	DRG2	chr17	+	18440057	18459598	23.254717	94.131195	153.267960
FLII	FLII	chr17	-	18600642	18614232	37.869755	153.290421	249.593262
MIEF2	MIEF2	chr17	+	18616087	18622367	0.686310	2.778068	4.523355
TOP3A	TOP3A	chr17	-	18628649	18665691	6.713410	27.174759	44.246967
SHMT1	SHMT1	chr17	-	18678378	18718395	10.191449	41.253277	67.170143
PRPSAP2	PRPSAP2	chr17	+	19067904	19143302	22.124208	89.555084	145.816971
EPN2	EPN2	chr17	+	19473991	19526729	2.362165	9.561648	15.568637
DKFZP459M1829	DKFZP459M1829	chr17	+	20393487	20458632	0.908486	3.677399	5.987680
DHRS7B	DHRS7B	chr17	+	20393530	20458657	1.500673	6.074473	9.890686
WSB1	WSB1	chr17	+	21844353	21863180	20.260155	82.009720	133.531311
TNFAIP1	TNFAIP1	chr17	+	22981417	22992449	7.814149	31.630365	51.501755
TMEM199	TMEM199	chr17	+	23003329	23009290	7.577475	30.672350	49.941879
VTN	VTN	chr17	-	23013097	23016102	0.000000	0.000000	0.000000
PIGS	PIGS	chr17	-	23284606	23303743	19.368586	78.400787	127.655128
PIPOX	PIPOX	chr17	+	23794568	23806755	0.504462	2.041978	3.324825
GOSR1	GOSR1	chr17	+	25259079	25307225	11.836060	47.910385	78.009506
CRLF3	CRLF3	chr17	-	25573481	25624176	7.351481	29.757563	48.452389
OMG	OMG	chr17	-	26135667	26138316	0.000000	0.000000	0.000000
C17H17orf75	C17H17orf75	chr17	-	27115886	27129739	2.859002	11.572762	18.843206
ZNF207	ZNF207	chr17	+	27140559	27163887	90.596107	382.197510	622.308411
MYO1D	MYO1D	chr17	-	27288888	27657794	8.486137	34.350460	55.930717
RAD51D	RAD51D	chr17	-	29835856	29856416	5.930648	24.006269	39.087914
NLE1	NLE1	chr17	-	29868385	29879813	27.099346	109.693611	178.607285
SLFN12L	SLFN12L	chr17	-	30239955	30254399	0.0	0.0	0.0
AP2B1	AP2B1	chr17	+	30355798	30496960	30.395653	123.036507	200.332687
HNF1B	HNF1B	chr17	-	32519809	32579361	0.326620	1.322103	2.152698
SEPTIN4	SEPTIN4	chr17	+	33601563	33613563	0.000000	0.000000	0.000000
SUPT4H1	SUPT4H1	chr17	+	33793073	33800167	52.543407	212.686905	346.304871
SRSF1	SRSF1	chr17	+	34132845	34136592	65.221657	264.006348	429.865082
PCTP	PCTP	chr17	-	36464658	36490430	8.663363	35.067844	57.098785
HLF	HLF	chr17	-	36941668	37000085	0.000000	0.000000	0.000000
STXBP4	STXBP4	chr17	-	37225007	37297634	1.630542	6.600161	10.746631
CA10	CA10	chr17	+	40278141	40853790	0.0	0.0	0.0
NME2	NME2	chr17	-	41348642	41354189	45.213795	183.017868	297.996613
NME1	NME1	chr17	-	41358550	41367337	90.537743	366.481598	596.719177
LUC7L3	LUC7L3	chr17	-	41783163	41816512	31.438223	127.256660	207.204086
ACSF2	ACSF2	chr17	-	42065626	42115621	2.621964	10.613271	17.280930
NSF	NSF	chr17	-	43002298	43169605	41.551052	168.191696	273.856079
PLEKHM1	PLEKHM1	chr17	+	43925971	43984524	3.853716	15.599196	25.399200
ARHGAP27	ARHGAP27	chr17	+	43995006	44027390	4.447545	18.002916	29.313030
ACBD4	ACBD4	chr17	-	44284109	44293287	3.120047	12.629428	20.563711
NMT1	NMT1	chr17	-	44321129	44368947	26.597198	107.660995	175.297714
GFAP	GFAP	chr17	+	44521786	44531500	0.0	0.0	0.0
EFTUD2	EFTUD2	chr17	+	44537673	44589527	61.935978	250.706451	408.209717
ADAM11	ADAM11	chr17	-	44660602	44682103	0.0	0.0	0.0
GRN	GRN	chr17	-	45099065	45107001	38.845093	157.238419	256.021545
RUNDC3A	RUNDC3A	chr17	-	45138438	45144732	0.000000	0.000000	0.000000
SLC4A1	SLC4A1	chr17	+	45197438	45210646	0.0	0.0	0.0
LSM12	LSM12	chr17	+	45394167	45427988	25.186005	101.948730	165.996765
TMEM101	TMEM101	chr17	+	45449280	45453054	7.350132	29.752104	48.443497
DUSP3	DUSP3	chr17	+	45687617	45700402	14.592217	59.066849	96.174873
DHX8	DHX8	chr17	-	45961611	46003463	13.319650	53.915707	87.787598
ARL4D	ARL4D	chr17	-	46093925	46095854	0.0	0.0	0.0
NBR1	NBR1	chr17	-	46202257	46242190	16.883844	68.342972	111.278610
AOC3	AOC3	chr17	-	46566861	46573780	0.095345	0.385941	0.628403
PSME3	PSME3	chr17	-	46582256	46591845	86.793404	351.325165	572.040894
BECN1	BECN1	chr17	+	46601017	46616098	37.842712	153.180954	249.415024
COA3	COA3	chr17	+	46627140	46627976	26.669733	107.954613	175.775787
EZH1	EZH1	chr17	+	46705570	46737173	8.229623	33.312134	54.240078
TUBG1	TUBG1	chr17	-	46825489	46831017	46.515114	188.285385	306.573364
MLX	MLX	chr17	-	46868752	46874941	17.535269	70.979828	115.572037
ATP6V0A1	ATP6V0A1	chr17	-	46919331	46988103	3.045630	12.328199	20.073240
DKFZP459P201	DKFZP459P201	chr17	-	46919331	46988079	0.000000	0.000000	0.000000
STAT3	STAT3	chr17	+	47059690	47136058	43.694122	176.866455	287.980682
RAB5C	RAB5C	chr17	+	47292001	47322249	53.780579	217.694763	354.458862
DHX58	DHX58	chr17	+	47334330	47345972	3.206082	12.977683	21.130753
DNAJC7	DNAJC7	chr17	+	47433170	47474544	87.605560	354.612610	577.393677
CNP	CNP	chr17	-	47475816	47484251	14.337227	58.034691	94.494278
EIF1	EIF1	chr17	-	47773544	47776298	220.936539	894.314148	1456.156128
KRT19	KRT19	chr17	+	47876626	47881330	0.0	0.0	0.0
SMARCE1	SMARCE1	chr17	+	48765886	48785980	46.186768	190.412643	310.037048
RAPGEFL1	RAPGEFL1	chr17	-	49230257	49244198	0.059003	0.238834	0.388879
ORMDL3	ORMDL3	chr17	+	49500853	49507365	25.970856	105.125671	171.169586
STARD3	STARD3	chr17	-	49773616	49799644	8.168814	33.065987	53.839291
RPL19	RPL19	chr17	-	50241623	50246003	2218.524170	8980.213867	14621.923828
LASP1	LASP1	chr17	-	50516934	50570639	21.557961	87.263008	142.084930
RPL23	RPL23	chr17	+	50587300	50593325	317.448181	1284.977051	2092.248291
HEATR6	HEATR6	chr17	-	51180780	51217261	7.620299	30.845692	50.224125
APPBP2	APPBP2	chr17	-	51570898	51657060	2.913145	11.791924	19.200054
CYB561	CYB561	chr17	-	53128033	53136603	3.151798	12.757950	20.772976
STRADA	STRADA	chr17	-	53403243	53451613	12.675620	51.308784	83.542900
DDX42	DDX42	chr17	+	53496108	53532639	38.624691	156.346268	254.568924
FTSJ3	FTSJ3	chr17	-	53532766	53540503	50.977341	206.347717	335.983154
PSMC5	PSMC5	chr17	+	53541143	53545455	129.601028	524.603210	854.178833
DDX5	DDX5	chr17	-	54239139	54247531	199.962646	809.415161	1317.920410
PSMD12	PSMD12	chr17	-	57021567	57051000	15.131735	61.250732	99.730759
NOL11	NOL11	chr17	+	57414495	57441408	40.022720	162.005264	263.783081
DKFZP468F174	DKFZP468F174	chr17	+	57753749	57765646	0.000000	0.000000	0.000000
KPNA2	KPNA2	chr17	+	57753751	57766490	79.310234	321.034546	522.720520
LRRC37B	LRRC37B	chr17	-	57868137	57901565	11.525819	46.654579	75.964752
AMZ2	AMZ2	chr17	+	58024997	58058861	10.090878	40.846184	66.507301
KCNJ16	KCNJ16	chr17	+	59862460	59934609	0.0	0.0	0.0
C17H17orf80	C17H17orf80	chr17	+	63159962	63175488	5.507505	22.293457	36.299049
GPRC5C	GPRC5C	chr17	+	64466855	64483357	0.000000	0.000000	0.000000
TMEM104	TMEM104	chr17	+	64775134	64841399	1.708298	6.914904	11.259108
GGA3	GGA3	chr17	-	65235608	65259167	13.268398	53.708252	87.449806
SLC25A19	SLC25A19	chr17	-	65270843	65284590	11.697876	47.351040	77.098755
GRB2	GRB2	chr17	-	65313614	65396785	64.254097	260.089813	423.488068
LLGL2	LLGL2	chr17	+	65553396	65586822	0.139776	0.565790	0.921240
RECQL5	RECQL5	chr17	-	65644353	65685870	5.245743	21.233887	34.573818
H3F3B	H3F3B	chr17	-	65802932	65807243	76.840103	311.035858	506.440338
MRPL38	MRPL38	chr17	-	65928663	65935557	21.161638	85.658760	139.472839
ACOX1	ACOX1	chr17	-	65985951	65999427	6.664365	26.976233	43.923721
DKFZP469D1734	DKFZP469D1734	chr17	-	65986764	65995527	3.506366	14.193182	23.109875
EXOC7	EXOC7	chr17	-	66126927	66150576	16.999371	68.810600	112.040024
JMJD6	JMJD6	chr17	-	66799510	66807479	16.518610	66.864563	108.871414
MFSD11	MFSD11	chr17	+	66818684	66861789	3.001026	12.147650	19.779263
BIRC5	BIRC5	chr17	+	68256132	68267045	5.838272	23.632347	38.479080
PGS1	PGS1	chr17	+	68427404	68473441	9.201265	37.245182	60.644009
GAA	GAA	chr17	+	70148076	70166907	7.306714	29.576349	48.157330
CARD14	CARD14	chr17	+	70237561	70273525	0.0	0.0	0.0
CHMP6	CHMP6	chr17	+	71066417	71074775	1.192061	4.825263	7.856676
SLC38A10	SLC38A10	chr17	-	71326179	71382331	1.371115	5.550044	9.036791
OXLD1	OXLD1	chr17	-	71771690	71773272	0.881152	3.566756	5.807526
P4HB	P4HB	chr17	-	71929834	71949722	127.813309	517.366882	842.396301
ANAPC11	ANAPC11	chr17	+	71985249	71993975	10.758090	43.546944	70.904785
PYCR1	PYCR1	chr17	-	72026119	72031003	21.699190	87.834686	143.015747
CENPX	CENPX	chr17	-	72113293	72117486	9.079748	36.753300	59.843109
SLC16A3	SLC16A3	chr17	+	72337442	72344696	0.847947	3.432347	5.588677
CSNK1D	CSNK1D	chr17	-	72348112	72377947	25.273352	102.302292	166.572464
WDR45B	WDR45B	chr17	-	72723369	72758821	11.208234	45.369053	73.871605
FN3KRP	FN3KRP	chr17	+	72826051	72842841	10.357359	41.924850	68.263634
VMP1	VMP1	chr17_random	-	1832648	1954971	23.664989	95.791916	155.972015
DHX40	DHX40	chr17_random	-	2071821	2114834	5.167539	20.917332	34.058392
YPEL2	YPEL2	chr17_random	-	2293280	2345172	0.458309	1.855158	3.020638
SKA2	SKA2	chr17_random	+	2435839	2479594	6.043120	24.461538	39.829197
TRIM37	TRIM37	chr17_random	+	2482793	2592621	11.432819	46.278137	75.351807
SLC47A1	SLC47A1	chr17_random	+	7267820	7312347	0.0	0.0	0.0
ALDH3A2	ALDH3A2	chr17_random	+	7384699	7417128	10.113162	40.936386	66.654167
SLC47A2	SLC47A2	chr17_random	-	7418955	7458608	0.000000	0.000000	0.000000
DKFZP469D1734	DKFZP469D1734	chr17_random	-	8695661	8700845	3.735772	15.121778	24.621851
CDK5RAP3	CDK5RAP3	chr17_random	+	11836129	11846831	26.977583	109.200729	177.804749
NFE2L1	NFE2L1	chr17_random	+	11909839	11923715	27.786835	112.476448	183.138397
CALCOCO2	CALCOCO2	chr17_random	+	12740543	12776334	45.015255	182.214203	296.688080
ABI3	ABI3	chr17_random	+	13151310	13164459	8.946593	36.214314	58.965508
SPOP	SPOP	chr17_random	-	13543421	13626342	17.960398	72.700676	118.373993
PDK2	PDK2	chr17_random	+	14076753	14093900	0.000000	0.000000	0.000000
NBR1	NBR1	chr17_random	+	14512174	14514110	3.757382	15.209252	24.764280
CCL2	CCL2	chr17_random	+	14878479	14880456	0.000000	0.000000	0.000000
PRKAR1A	PRKAR1A	chr17_random	+	16431226	16451596	95.517822	386.640106	629.542114
FAM210A	FAM210A	chr18	+	18315693	18378732	3.242749	13.126104	21.372419
SEH1L	SEH1L	chr18	-	19025294	19063334	17.365824	70.293945	114.455261
CEP76	CEP76	chr18	+	19325179	19356034	2.229413	9.024291	14.693690
ANKRD62	ANKRD62	chr18	-	19859936	19885708	3.272805	13.247766	21.570513
MPPE1	MPPE1	chr18	+	20091729	20116217	6.974134	28.230125	45.965359
NAPG	NAPG	chr18	-	21558034	21585582	6.937984	28.083796	45.727100
