Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
SLC39A9	SLC39A9	chr14	+	70439375	70501907	4.526865	14.013727	14.865550
SRSF5	SRSF5	chr14	+	70809670	70814591	46.192837	142.998260	151.690384
COX16	COX16	chr14	-	71416489	71452297	150.355606	465.452911	493.745392
MED6	MED6	chr14	-	71658822	71680621	2.722254	8.427229	8.939477
RGS6	RGS6	chr14	+	73068095	73706998	0.0	0.0	0.0
ZFYVE1	ZFYVE1	chr14	-	74116866	74171635	7.520983	23.282560	24.697788
PSEN1	PSEN1	chr14	+	74284604	74367609	6.874504	21.281265	22.574844
NUMB	NUMB	chr14	-	74426646	74622581	1.256528	3.889809	4.126251
ZNF410	ZNF410	chr14	+	75053807	75100629	29.426142	91.093933	96.631065
ALDH6A1	ALDH6A1	chr14	-	75228524	75252821	0.330420	1.022875	1.085050
LIN52	LIN52	chr14	+	75253371	75373499	0.000000	0.000000	0.000000
ISCA2	ISCA2	chr14	+	75684716	75688032	5.900453	18.265917	19.376209
FCF1	FCF1	chr14	+	75929101	75949577	2.440722	7.555695	8.014967
RPS6KL1	RPS6KL1	chr14	-	76066638	76084297	4.799090	14.856448	15.759497
MLH3	MLH3	chr14	-	76173632	76210088	1.192326	3.691060	3.915421
ZC2HC1C	ZC2HC1C	chr14	+	76227650	76236903	0.0	0.0	0.0
TMED10	TMED10	chr14	-	76289694	76335550	10.242139	31.706390	33.633659
ERG28	ERG28	chr14	-	76827878	76838207	17.929565	55.504208	58.878025
TTLL5	TTLL5	chr14	+	76838667	77134466	0.187224	0.579586	0.614816
CIPC	CIPC	chr14	+	78294969	78314196	1.603321	4.963369	5.265067
TMED8	TMED8	chr14	-	78516909	78562934	3.277080	10.144793	10.761442
AHSA1	AHSA1	chr14	+	78647935	78659190	156.248703	483.696045	513.097473
C14orf156	C14orf156	chr14	+	78901686	78911352	379.717285	1175.483398	1246.934937
SNW1	SNW1	chr14	-	78911356	78953904	25.985624	80.443192	85.332924
NRXN3	NRXN3	chr14	+	79616785	81115261	0.0	0.0	0.0
GTF2A1	GTF2A1	chr14	-	82462969	82508740	1.667088	5.160772	5.474469
ZC3H14	ZC3H14	chr14	+	90099392	90152581	7.889680	24.423927	25.908533
TTC8	TTC8	chr14	+	90400311	90460509	2.227746	6.896390	7.315586
CALM1	CALM1	chr14	+	91636918	91648492	39.688526	122.862999	130.331207
RPS6KA5	RPS6KA5	chr14	-	92130922	92325196	0.0	0.0	0.0
DGLUCY	DGLUCY	chr14	+	92382521	92495358	0.393864	1.219277	1.293391
FBLN5	FBLN5	chr14	-	93165795	93244126	0.000000	0.000000	0.000000
NDUFB1	NDUFB1	chr14	-	93410942	93416601	334.727295	1036.208740	1099.194580
LGMN	LGMN	chr14	-	94032563	94071015	0.475862	1.473117	1.562660
UBR7	UBR7	chr14	+	94557155	94579824	4.325451	13.390213	14.204137
DDX24	DDX24	chr14	-	95395435	95426934	43.626316	135.053131	143.262329
SERPINA10	SERPINA10	chr14	-	95635684	95649142	0.0	0.0	0.0
SERPINA6	SERPINA6	chr14	-	95659762	95678887	0.0	0.0	0.0
SERPINA1	SERPINA1	chr14	-	95736105	95746846	0.0	0.0	0.0
DKFZP470L1511	DKFZP470L1511	chr14	-	95736275	95746623	0.0	0.0	0.0
SERPINA4	SERPINA4	chr14	+	95926728	95935127	0.0	0.0	0.0
SERPINA3	SERPINA3	chr14	+	95979131	95988659	0.0	0.0	0.0
EVL	EVL	chr14	+	101544547	101670615	28.434626	88.024521	93.375076
WARS1	WARS1	chr14	-	101855139	101892511	104.815590	324.475586	344.198792
MEG3	MEG3	chr14	+	102371833	102393001	0.000000	0.000000	0.000000
PPP2R5C	PPP2R5C	chr14	+	103356056	103535817	15.106504	46.764912	49.607510
EIF5	EIF5	chr14	+	105018825	105027859	40.415794	125.114380	132.719452
KLC1	KLC1	chr14	+	105323663	105384772	16.743731	51.833237	54.983917
CRIP2	CRIP2	chr14	+	107261969	107263897	5.161832	15.979383	16.950687
HIF1A	HIF1A	chr14_random	+	2906731	3554288	1.101887	3.411090	3.618433
CHURC1	CHURC1	chr14_random	+	3145920	3148151	0.699149	2.164342	2.295901
SERPINA3	SERPINA3	chr14_random	+	7221223	7224209	0.0	0.0	0.0
NIPA2	NIPA2	chr15	-	19048209	19065557	11.520597	35.664085	37.831924
SNURF	SNURF	chr15	+	21034591	21170806	69.937714	216.504822	229.665024
UBE3A	UBE3A	chr15	-	21546172	21651442	5.868321	18.166447	19.270691
GABRB3	GABRB3	chr15	-	22830317	23063606	0.0	0.0	0.0
OCA2	OCA2	chr15	-	24239598	24618341	0.0	0.0	0.0
APBA2	APBA2	chr15	+	24984492	25204941	0.0	0.0	0.0
DCAF6	DCAF6	chr15	-	25333067	25334467	0.0	0.0	0.0
EMC4	EMC4	chr15	+	30284431	30289087	10.251196	31.734428	33.663399
SLC12A6	SLC12A6	chr15	-	30290819	30378899	0.000000	0.000000	0.000000
MEIS2	MEIS2	chr15	-	33126369	33335136	0.0	0.0	0.0
SRP14	SRP14	chr15	-	36404369	36407399	167.027634	517.064209	548.493835
PAK6	PAK6	chr15	+	36604365	36643678	0.367869	1.138805	1.208027
CCDC9B	CCDC9B	chr15	-	36699800	36709563	0.0	0.0	0.0
IVD	IVD	chr15	+	36775553	36789250	0.0	0.0	0.0
RMDN3	RMDN3	chr15	-	37130950	37150392	3.516116	10.884771	11.546401
ZFYVE19	ZFYVE19	chr15	+	37207317	37214055	25.303974	78.333015	83.094482
CHP1	CHP1	chr15	+	37658835	37714462	1.150453	3.561435	3.777916
RPAP1	RPAP1	chr15	-	37958637	37986211	2.866103	8.872540	9.411856
TYRO3	TYRO3	chr15	+	38002567	38022100	0.224332	0.694460	0.736673
JMJD7	JMJD7	chr15	+	38292858	38302375	1.740057	5.386660	5.714088
PLA2G4B	PLA2G4B	chr15	+	38303613	38312918	2.298725	7.116117	7.548670
VPS39	VPS39	chr15	-	38644172	38693925	5.049014	15.630135	16.580210
SNAP23	SNAP23	chr15	+	38931386	38970661	1.694229	5.244792	5.563596
HAUS2	HAUS2	chr15	+	38986739	39007514	0.557738	1.726579	1.831529
CCNDBP1	CCNDBP1	chr15	+	39638852	39648728	0.630391	1.951489	2.070110
PDIA3	PDIA3	chr15	+	40194800	40687136	85.256729	263.927612	279.970398
ELL3	ELL3	chr15	-	40222598	40226965	16.930611	52.411758	55.597599
SERF2	SERF2	chr15	+	40242123	40243846	1203.376953	3725.270752	3951.710449
GOLM2	GOLM2	chr15	+	40769406	40889710	1.922242	5.950647	6.312356
EIF3J	EIF3J	chr15	+	41019882	41044628	22.601107	69.965805	74.218666
B2M	B2M	chr15	+	41194642	41201236	2060.801025	6379.581543	6767.363770
SORD	SORD	chr15	-	41312846	41326057	0.817795	2.531632	2.685517
SORD	SORD	chr15	+	41452044	41497720	2.205994	6.829052	7.244155
GATM	GATM	chr15	-	41800329	41817224	2.774276	8.588272	9.110309
SEMA6D	SEMA6D	chr15	+	44217243	44272836	0.0	0.0	0.0
EID1	EID1	chr15	+	45420156	45421873	32.711292	101.263710	107.419006
GALK2	GALK2	chr15	+	45699565	45868927	2.986480	9.245188	9.807156
FGF7	FGF7	chr15	+	45956012	46018302	0.0	0.0	0.0
DTWD1	DTWD1	chr15	+	46160306	46185051	1.936446	5.994618	6.359000
ATP8B4	ATP8B4	chr15	-	46409284	46774565	4.224216	13.076823	13.871696
SCG3	SCG3	chr15	+	48308749	48347026	0.000000	0.000000	0.000000
LEO1	LEO1	chr15	-	48567720	48613672	11.259811	34.856781	36.975540
MAPK6	MAPK6	chr15	+	48690592	48711111	3.221320	9.972178	10.578335
GNB5	GNB5	chr15	-	48769888	48825965	2.681653	8.301540	8.806149
WDR72	WDR72	chr15	-	50203743	50451756	0.0	0.0	0.0
RSL24D1	RSL24D1	chr15	-	51965791	51981546	183.893265	569.274780	603.878052
POLR2M	POLR2M	chr15	+	54560195	54570975	1.666910	5.160221	5.473884
ALDH1A2	ALDH1A2	chr15	-	54821364	54939339	0.0	0.0	0.0
ADAM10	ADAM10	chr15	-	55494455	55654048	0.585425	1.812289	1.922449
RNF111	RNF111	chr15	+	55896149	56007388	0.206810	0.640218	0.679133
ANXA2	ANXA2	chr15	-	57269326	57319875	371.767456	1150.873169	1220.828979
ICE2	ICE2	chr15	-	57347843	57404373	0.433537	1.342092	1.423671
TPM1	TPM1	chr15	+	60023646	60048752	1.385563	4.289260	4.549983
RAB8B	RAB8B	chr15	+	60165550	60246863	12.165174	37.659489	39.948620
APH1B	APH1B	chr15	+	60254502	60288001	2.017433	6.245328	6.624949
SNX1	SNX1	chr15	+	61107576	61150134	21.482704	66.503586	70.545998
OAZ2	OAZ2	chr15	-	61751118	61755467	50.095661	155.080154	164.506683
SPG21	SPG21	chr15	-	62034537	62064603	3.883651	12.022543	12.753331
HACD3	HACD3	chr15	+	62642718	62689900	18.452179	57.122051	60.594204
DNAJB14	DNAJB14	chr15	-	62888577	62891240	0.0	0.0	0.0
RAB11A	RAB11A	chr15	+	62992786	63012660	26.982449	83.529037	88.606339
DIS3L	DIS3L	chr15	+	63450036	63491793	1.185968	3.671378	3.894542
RPL4	RPL4	chr15	-	63659740	63665289	3982.043701	12327.134766	13076.438477
ZWILCH	ZWILCH	chr15	+	63665775	63710670	1.306711	4.045159	4.291044
AAGAB	AAGAB	chr15	-	64357676	64416703	7.994446	24.748255	26.252573
PAQR5	PAQR5	chr15	+	66536117	66652881	0.0	0.0	0.0
THAP10	THAP10	chr15	-	68183141	68194483	0.000000	0.000000	0.000000
PKM	PKM	chr15	-	69558432	69590945	1057.606689	3274.012207	3473.022949
PARP6	PARP6	chr15	-	69601039	69633472	9.131602	28.268522	29.986820
HEXA	HEXA	chr15	-	69706159	69738096	16.100445	49.841835	52.871464
STOML1	STOML1	chr15	-	71391343	71403900	6.912507	21.398912	22.699642
ISLR	ISLR	chr15	+	71611530	71614540	0.000000	0.000000	0.000000
STRA6	STRA6	chr15	-	71617059	71649862	13.207233	41.500755	44.023373
EDC3	EDC3	chr15	-	72036333	72108127	14.246988	44.104126	46.784985
CYP1A2	CYP1A2	chr15	+	72158042	72164609	0.0	0.0	0.0
SCAMP2	SCAMP2	chr15	-	72255018	72285598	29.793541	92.231270	97.837547
SCAMP5	SCAMP5	chr15	+	72410696	72437104	1.793646	5.552555	5.890066
MAN2C1	MAN2C1	chr15	-	72824073	72836859	13.284441	41.124386	43.624126
FBXO22	FBXO22	chr15	+	73413354	73443559	7.078818	21.913757	23.245783
ETFA	ETFA	chr15	-	73728637	73830015	37.729530	116.798569	123.898163
SCAPER	SCAPER	chr15	-	73866352	74432514	0.848273	2.625982	2.785602
TSPAN3	TSPAN3	chr15	-	74581510	74607092	70.750450	219.020798	232.333923
PEAK1	PEAK1	chr15	-	74643887	74977331	0.545841	1.689749	1.792461
LINGO1	LINGO1	chr15	-	75189892	75277897	0.0	0.0	0.0
IDH3A	IDH3A	chr15	+	75722056	75743581	8.553431	26.478687	28.088194
MORF4L1	MORF4L1	chr15	+	76310351	76340221	51.692299	160.022842	169.749817
ZFAND6	ZFAND6	chr15	+	77582136	77654599	33.309456	103.115433	109.383293
MESD	MESD	chr15	-	78504155	78546449	3.264534	10.105954	10.720243
STARD5	STARD5	chr15	-	78881284	78894745	0.571260	1.768438	1.875933
EFL1	EFL1	chr15	-	79732873	79872934	8.392216	25.979618	27.558786
RAMAC	RAMAC	chr15	+	80429775	80434203	53.168205	164.591782	174.596466
TM6SF1	TM6SF1	chr15	+	80558243	80588249	0.0	0.0	0.0
AEN	AEN	chr15	+	85262544	85273663	35.752106	110.677086	117.404579
AP3S2	AP3S2	chr15	-	86482867	86537990	6.804573	21.064785	22.345203
NGRN	NGRN	chr15	+	86946343	86952534	27.950418	86.525558	91.785011
UNC45A	UNC45A	chr15	+	87651238	87672859	25.977606	80.418373	85.306595
CHD2	CHD2	chr15	+	89688475	89819543	0.245763	0.760804	0.807049
IGF1R	IGF1R	chr15	+	95867775	96056130	0.0	0.0	0.0
LRRC28	LRRC28	chr15	+	96426877	96489953	4.458869	13.803233	14.642262
MEF2A	MEF2A	chr15	+	96673677	96826540	1.944522	6.019619	6.385520
LYSMD4	LYSMD4	chr15	-	96837834	96843788	9.361574	28.980442	30.742014
ASB7	ASB7	chr15	+	97808452	97852909	2.721917	8.426185	8.938370
SELENOS	SELENOS	chr15	-	98476251	98481648	58.724422	181.792053	192.842270
ZSCAN2	ZSCAN2	chr15_random	+	9435649	9458648	0.154639	0.478713	0.507811
SEC11A	SEC11A	chr15_random	-	9501221	9546933	66.425026	205.630646	218.129883
CPEB1	CPEB1	chr15_random	-	10122494	10233402	0.0	0.0	0.0
HBA1	HBA1	chr16	+	166770	167606	0.000000	0.000000	0.000000
LUC7L	LUC7L	chr16	-	182983	221654	18.843586	58.333721	61.879528
PDIA2	PDIA2	chr16	+	282255	286325	0.695861	2.154163	2.285104
DECR2	DECR2	chr16	+	410017	420496	14.660462	45.384106	48.142773
RHOT2	RHOT2	chr16	+	692783	698757	52.902718	176.746918	187.490448
CIAO3	CIAO3	chr16	-	758033	768775	18.776552	58.126202	61.659401
TPSG1	TPSG1	chr16	-	1239919	1244220	0.0	0.0	0.0
LOC100294625	LOC100294625	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294626	LOC100294626	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294627	LOC100294627	chr16	-	1247382	1248684	0.0	0.0	0.0
LOC100294628	LOC100294628	chr16	-	1247382	1248684	0.0	0.0	0.0
FAHD1	FAHD1	chr16	+	1880464	1882144	1.737061	5.377386	5.704249
MSRB1	MSRB1	chr16	-	1993658	1997269	28.184122	87.249031	92.552460
NDUFB10	NDUFB10	chr16	+	2019157	2021581	136.655914	423.043030	448.757690
CCNF	CCNF	chr16	+	2507136	2538979	12.171286	37.678410	39.968689
FLYWCH2	FLYWCH2	chr16	-	2864735	2880934	57.872238	179.153946	190.043808
ZNF263	ZNF263	chr16	+	3394510	3402599	11.208397	34.697617	36.806705
TRAP1	TRAP1	chr16	-	3781014	3841853	14.030566	43.434151	46.074287
SRL	SRL	chr16	-	4317794	4332944	0.0	0.0	0.0
CORO7	CORO7	chr16	-	4488495	4550987	21.670143	67.083839	71.161522
ROGDI	ROGDI	chr16	-	4937214	4943020	15.702565	48.610123	51.564884
GLYR1	GLYR1	chr16	-	4943603	4988792	5.135450	15.897713	16.864052
ALG1	ALG1	chr16	+	5215294	5228853	19.493927	60.346970	64.015152
RBFOX1	RBFOX1	chr16	+	6164624	7910612	0.0	0.0	0.0
ABAT	ABAT	chr16	+	8965485	9097935	0.000000	0.000000	0.000000
RSL1D1	RSL1D1	chr16	-	12223985	12238050	95.234352	294.815125	312.735413
CPPED1	CPPED1	chr16	-	13036645	13179663	1.450796	4.491201	4.764198
TVP23B	TVP23B	chr16	+	14668240	14669839	1.372388	4.248475	4.506718
PARN	PARN	chr16	-	14910960	15105135	9.780928	30.278625	32.119110
RRN3	RRN3	chr16	-	15319045	15374823	4.679361	14.485806	15.366324
BMERB1	BMERB1	chr16	+	15561121	15643525	0.298223	0.923203	0.979320
CEP20	CEP20	chr16	-	15933576	15956699	8.126936	25.158398	26.687647
RPS15A	RPS15A	chr16	-	18302850	18311458	11960.449219	37025.726562	39276.332031
ARL6IP1	ARL6IP1	chr16	-	18312825	18323347	17.009295	52.655338	55.855988
SYT17	SYT17	chr16	+	18559331	18660110	0.0	0.0	0.0
VPS35L	VPS35L	chr16	+	18962122	19108349	5.357120	16.583931	17.591984
DKFZP469O091	DKFZP469O091	chr16	+	18962137	19108349	0.000000	0.000000	0.000000
GPRC5B	GPRC5B	chr16	-	19271634	19285474	0.284257	0.879969	0.933458
UMOD	UMOD	chr16	-	19752604	19773581	0.0	0.0	0.0
ACSM3	ACSM3	chr16	+	20182443	20216518	2.454578	7.598589	8.060469
DCUN1D3	DCUN1D3	chr16	-	20274560	20282079	1.526768	4.726386	5.013679
ANKS4B	ANKS4B	chr16	+	20661665	20679344	0.0	0.0	0.0
COG7	COG7	chr16	-	22507205	22572927	4.222920	13.072810	13.867440
DCTN5	DCTN5	chr16	+	22786212	22815174	12.271557	37.988819	40.297966
CACNG3	CACNG3	chr16	+	23429891	23538960	0.0	0.0	0.0
NSMCE1	NSMCE1	chr16	-	26467740	26512504	368.329681	1140.230957	1209.539795
GTF3C1	GTF3C1	chr16	-	26709836	26801104	2.772403	8.582474	9.104158
RABEP2	RABEP2	chr16	+	27703132	27724740	43.450756	134.509659	142.685806
EIF3C	EIF3C	chr16	-	27851885	27874620	163.269745	505.430939	536.153503
PPP4C	PPP4C	chr16	-	28190096	28199653	70.410072	217.967102	231.216187
ALDOA	ALDOA	chr16	-	28205154	28209810	825.156921	2554.422119	2709.692383
MVP	MVP	chr16	-	28447851	28476014	88.357162	273.525543	290.151764
PRRT2	PRRT2	chr16	-	28480978	28484452	0.000000	0.000000	0.000000
CD2BP2	CD2BP2	chr16	-	28863678	28868429	38.096180	117.933594	125.102180
CCDC189	CCDC189	chr16	-	29273547	29278342	8.295927	25.681540	27.242588
DKFZP459F026	DKFZP459F026	chr16	+	29278416	29291344	0.000000	0.000000	0.000000
RNF40	RNF40	chr16	+	29278416	29291380	3.957642	12.251595	12.996306
PRSS8	PRSS8	chr16	-	29667412	29671693	0.0	0.0	0.0
PONPYGV1R1801	PONPYGV1R1801	chr16	+	30991508	30992425	0.0	0.0	0.0
ITFG1	ITFG1	chr16	-	34061946	34357649	2.225816	6.890415	7.309248
PHKB	PHKB	chr16	+	34357912	34596700	1.741429	5.390908	5.718594
LONP2	LONP2	chr16	+	35184755	35301732	8.106442	25.094955	26.620350
CNEP1R1	CNEP1R1	chr16	+	37040971	37052599	4.313908	13.354482	14.166231
CYLD	CYLD	chr16	+	37786680	37844009	5.283130	16.354883	17.349012
AKTIP	AKTIP	chr16	-	40589671	40601549	7.771519	24.058140	25.520510
FTO	FTO	chr16	+	40805637	41237720	3.160542	9.784028	10.378749
CES1	CES1	chr16	-	43028852	43060870	0.0	0.0	0.0
NUDT21	NUDT21	chr16	-	43676872	43699193	15.427312	47.758026	50.660995
OGFOD1	OGFOD1	chr16	+	43699387	43724598	70.776154	219.100342	232.418335
BBS2	BBS2	chr16	-	43732883	43769213	2.128629	6.589555	6.990100
MT2A	MT2A	chr16	+	43855422	43856332	412.961060	1278.395386	1356.102539
NUP93	NUP93	chr16	+	43981303	44096775	43.326321	134.124451	142.277176
DKFZP469K1320	DKFZP469K1320	chr16	+	43981322	44096769	0.000000	0.000000	0.000000
SLC12A3	SLC12A3	chr16	+	44117562	44166632	0.0	0.0	0.0
HERPUD1	HERPUD1	chr16	+	44184555	44197273	25.010740	77.425262	82.131554
RSPRY1	RSPRY1	chr16	+	44434308	44486236	2.969446	9.192455	9.751218
ARL2BP	ARL2BP	chr16	+	44490965	44499518	14.024299	43.414745	46.053707
DKFZP459G048	DKFZP459G048	chr16	+	44619497	44631625	0.000000	0.000000	0.000000
CX3CL1	CX3CL1	chr16	+	44619501	44631618	0.813621	2.518711	2.671810
DOK4	DOK4	chr16	-	44709306	44717260	19.717831	61.040104	64.750420
ADGRG1	ADGRG1	chr16	+	44845409	44859835	3.247544	10.053359	10.664451
KIFC3	KIFC3	chr16	-	44938674	44986462	0.000000	0.000000	0.000000
SLC38A7	SLC38A7	chr16	-	45838333	45859931	0.521748	1.615165	1.713343
GOT2	GOT2	chr16	-	45877946	45918822	36.338600	112.492699	119.330551
DYNC1LI2	DYNC1LI2	chr16	-	54011109	54040443	11.237836	34.788750	36.903378
PDP2	PDP2	chr16	+	54169608	54350689	0.637641	1.973933	2.093918
CDH16	CDH16	chr16	-	54199187	54210046	0.000000	0.000000	0.000000
CES3	CES3	chr16	+	54242518	54268487	0.000000	0.000000	0.000000
DKFZP469B0321	DKFZP469B0321	chr16	+	54242576	54268494	0.000000	0.000000	0.000000
ATP6V0D1	ATP6V0D1	chr16	-	54805427	54849201	83.067055	257.149048	272.779846
NUTF2	NUTF2	chr16	+	55230212	55256218	203.795609	630.886047	669.234375
PLA2G15	PLA2G15	chr16	+	55636368	55651739	6.885874	21.316463	22.612185
CDH1	CDH1	chr16	+	56134800	56237630	0.376153	1.164449	1.235230
UTP4	UTP4	chr16	+	56532728	56569751	17.403284	53.875004	57.149792
NIP7	NIP7	chr16	+	56749119	56751740	1.005984	3.114205	3.303501
CYB5B	CYB5B	chr16	+	56837377	56878290	22.443338	69.477409	73.700584
NFAT5	NFAT5	chr16	+	57034598	57171297	0.000000	0.000000	0.000000
NQO1	NQO1	chr16	-	57183424	57202068	10.872329	33.657257	35.703110
NOB1	NOB1	chr16	-	57214332	57227437	42.708996	132.213409	140.249985
WWP2	WWP2	chr16	+	57234794	57419810	4.455566	13.793008	14.631415
DHX38	DHX38	chr16	-	59674218	59693616	13.040194	40.368271	42.822056
HPP	HPP	chr16	-	59710188	59714945	0.0	0.0	0.0
HPR	HPR	chr16	-	59728478	59750385	0.0	0.0	0.0
HP	HP	chr16	-	59745649	59750403	0.0	0.0	0.0
DHODH	DHODH	chr16	-	59780745	59793765	5.283938	16.357384	17.351665
IST1	IST1	chr16	-	59888334	59922218	30.941195	95.784058	101.606277
AP1G1	AP1G1	chr16	+	60011713	60093817	0.870653	2.695263	2.859095
ZNF19	ZNF19	chr16	+	60351592	60362819	1.069775	3.311682	3.512982
ZNF23	ZNF23	chr16	+	60374314	60388993	0.0	0.0	0.0
CMTR2	CMTR2	chr16	+	60559786	60567810	5.501260	17.030142	18.065319
SF3B3	SF3B3	chr16	-	61298020	61346466	33.143967	102.603127	108.839844
COG4	COG4	chr16	+	61346741	61389947	23.170723	71.729156	76.089195
DDX19A	DDX19A	chr16	-	61504327	61530778	13.093078	40.531986	42.995716
AARS1	AARS1	chr16	+	61592940	61627401	38.986435	120.689552	128.025650
ZFP1	ZFP1	chr16	+	62469481	62493261	0.0	0.0	0.0
TMEM231	TMEM231	chr16	-	62914797	62937397	4.963749	15.366180	16.300213
KARS1	KARS1	chr16	-	63006242	63026133	133.450699	413.120728	438.232208
VAT1L	VAT1L	chr16	+	65310964	65517958	0.759527	2.351253	2.494174
WWOX	WWOX	chr16	+	65635183	66840768	0.000000	0.000000	0.000000
CDH13	CDH13	chr16	+	70233176	71536136	0.000000	0.000000	0.000000
HSBP1	HSBP1	chr16	+	71549284	71553558	23.738579	73.487053	77.953957
MBTPS1	MBTPS1	chr16	-	71761972	71824844	3.099401	9.594755	10.177971
HSDL1	HSDL1	chr16	-	71830204	71852914	3.290048	10.184937	10.804028
COX4I1	COX4I1	chr16	+	73546521	73553234	1567.442627	4852.301270	5147.248047
IRF8	IRF8	chr16	+	73639982	73663662	18.658094	57.759499	61.270401
MTHFSD	MTHFSD	chr16	-	74239635	74266091	3.352360	10.377835	11.008651
KLHDC4	KLHDC4	chr16	-	75332244	75426013	10.080425	31.205774	33.102615
TRAPPC2L	TRAPPC2L	chr16	+	76467292	76471387	236.911835	733.403320	777.983215
CHMP1A	CHMP1A	chr16	-	77303943	77315693	124.613785	385.764435	409.213074
COG7	COG7	chr16_random	-	20739	59649	10.101867	31.272150	33.173027
COX4I1	COX4I1	chr16_random	+	1441805	1447752	360.129883	1114.847046	1182.612915
KIF22	KIF22	chr16_random	+	4285960	4300582	24.133356	258.918030	274.656311
RRN3	RRN3	chr16_random	+	5017901	5025232	0.0	0.0	0.0
BMERB1	BMERB1	chr16_random	+	5568817	5645356	0.0	0.0	0.0
BMERB1	BMERB1	chr16_random	+	7569753	7577007	0.551304	1.706661	1.810400
COX6A2	COX6A2	chr16_random	-	8202854	8203409	0.0	0.0	0.0
SLC5A2	SLC5A2	chr16_random	+	8260092	8267758	0.000000	0.000000	0.000000
RUSF1	RUSF1	chr16_random	-	8266459	8285579	3.487201	10.795260	11.451448
DKFZP468D197	DKFZP468D197	chr16_random	-	8266461	8285582	0.000000	0.000000	0.000000
PONPYGV1R1802	PONPYGV1R1802	chr16_random	+	8406017	8406931	0.0	0.0	0.0
COG7	COG7	chr16_random	-	8862989	8871058	0.0	0.0	0.0
RRN3	RRN3	chr16_random	-	8942481	8957224	0.000000	0.000000	0.000000
MYLK3	MYLK3	chr16_random	+	9403198	9444003	0.0	0.0	0.0
VPS35	VPS35	chr16_random	+	9461296	9489358	13.407800	41.506264	44.029221
VPS35	VPS35	chr16_random	+	9810406	10358031	0.741509	2.295475	2.435005
TPSD1	TPSD1	chr16_random	+	11943499	11945866	0.0	0.0	0.0
VPS53	VPS53	chr17	-	375390	538418	0.000000	0.000000	0.000000
INPP5K	INPP5K	chr17	-	1345931	1367595	13.102155	40.560085	43.025524
SLC43A2	SLC43A2	chr17	-	1428584	1486600	0.063801	0.197508	0.209513
SMYD4	SMYD4	chr17	-	1642964	1693238	0.948598	2.936556	3.115055
RPA1	RPA1	chr17	+	1693407	1761944	18.052481	55.884712	59.281654
SMG6	SMG6	chr17	-	1938002	2194778	6.092752	18.861214	20.007690
TSR1	TSR1	chr17	-	2214689	2230811	9.281672	28.733088	30.479628
SGSM2	SGSM2	chr17	+	2231904	2275726	5.554615	17.195312	18.240528
PAFAH1B1	PAFAH1B1	chr17	+	2499898	2593152	15.306210	47.383133	50.263313
ASPA	ASPA	chr17	+	3365529	3391420	0.0	0.0	0.0
ALOX15	ALOX15	chr17	-	4545908	4558199	0.0	0.0	0.0
ARRB2	ARRB2	chr17	+	4629249	4639940	53.363720	165.197021	175.238510
SLC25A11	SLC25A11	chr17	-	4870462	4873093	49.127392	152.082703	161.327042
KIF1C	KIF1C	chr17	+	4932839	4959371	3.308975	10.243529	10.866181
NUP88	NUP88	chr17	-	5363571	5397654	9.697818	30.021345	31.846189
DERL2	DERL2	chr17	-	5449751	5465454	14.629927	45.289577	48.042500
MIS12	MIS12	chr17	+	5468106	5470717	5.438744	16.836613	17.860025
TXNDC17	TXNDC17	chr17	+	6643909	6650387	21.255991	65.801758	69.801506
ASGR1	ASGR1	chr17	-	7185481	7191845	0.0	0.0	0.0
TNFSF13	TNFSF13	chr17	+	7570901	7574215	0.426013	1.318800	1.398963
SENP3	SENP3	chr17	+	7575576	7584421	19.990746	61.884960	65.646629
EIF4A1	EIF4A1	chr17	+	7585263	7591469	986.753418	3054.673096	3240.351074
CYB5D1	CYB5D1	chr17	+	7859864	7864151	0.975513	3.019876	3.203439
CTC1	CTC1	chr17	-	8244961	8267638	1.161997	3.597171	3.815825
PFAS	PFAS	chr17	+	8269084	8288790	1.557247	4.820739	5.113767
KRBA2	KRBA2	chr17	-	8396463	8407108	0.0	0.0	0.0
NDEL1	NDEL1	chr17	+	8448859	8486065	2.906196	8.996655	9.543514
COX10	COX10	chr17	+	14279645	14427145	2.745855	8.500290	9.016978
PMP22	PMP22	chr17	-	15452420	15488303	0.0	0.0	0.0
TVP23B	TVP23B	chr17	-	15765846	15794059	2.777969	8.599704	9.122437
TRIM16	TRIM16	chr17	-	15844361	15867725	0.0	0.0	0.0
COPS3	COPS3	chr17	-	17598523	17634043	45.735367	141.582077	150.188141
DRG2	DRG2	chr17	+	18440057	18459598	32.342819	100.123032	106.209000
FLII	FLII	chr17	-	18600642	18614232	14.213920	44.001755	46.676395
MIEF2	MIEF2	chr17	+	18616087	18622367	0.950841	2.943500	3.122420
TOP3A	TOP3A	chr17	-	18628649	18665691	4.396016	13.608661	14.435862
SHMT1	SHMT1	chr17	-	18678378	18718395	14.446012	44.720234	47.438553
PRPSAP2	PRPSAP2	chr17	+	19067904	19143302	17.224373	53.321152	56.562271
EPN2	EPN2	chr17	+	19473991	19526729	1.045787	3.237422	3.434209
DKFZP459M1829	DKFZP459M1829	chr17	+	20393487	20458632	0.000000	0.000000	0.000000
